CPU,Mem,Net,Block
1.54%,100.7MiB / 3.835GiB,95.5kB / 48.7kB,32.8kB / 303kB
1.54%,100.7MiB / 3.835GiB,95.5kB / 48.7kB,32.8kB / 303kB
1.47%,100.7MiB / 3.835GiB,95.5kB / 48.7kB,32.8kB / 303kB
1.47%,100.7MiB / 3.835GiB,95.5kB / 48.7kB,32.8kB / 303kB
1.60%,100.8MiB / 3.835GiB,95.5kB / 48.7kB,32.8kB / 303kB
1.60%,100.8MiB / 3.835GiB,95.5kB / 48.7kB,32.8kB / 303kB
1.42%,100.8MiB / 3.835GiB,95.5kB / 48.7kB,32.8kB / 303kB
1.42%,100.8MiB / 3.835GiB,95.5kB / 48.7kB,32.8kB / 303kB
1.66%,100.8MiB / 3.835GiB,95.5kB / 48.7kB,32.8kB / 303kB
1.66%,100.8MiB / 3.835GiB,95.5kB / 48.7kB,32.8kB / 303kB
1.43%,100.8MiB / 3.835GiB,95.5kB / 48.7kB,32.8kB / 303kB
1.43%,100.8MiB / 3.835GiB,95.5kB / 48.7kB,32.8kB / 303kB
1.57%,100.8MiB / 3.835GiB,95.5kB / 48.7kB,32.8kB / 303kB
1.57%,100.8MiB / 3.835GiB,95.5kB / 48.7kB,32.8kB / 303kB
1.40%,100.8MiB / 3.835GiB,95.5kB / 48.7kB,32.8kB / 303kB
1.40%,100.8MiB / 3.835GiB,95.5kB / 48.7kB,32.8kB / 303kB
1.51%,100.8MiB / 3.835GiB,95.5kB / 48.7kB,32.8kB / 303kB
1.51%,100.8MiB / 3.835GiB,95.5kB / 48.7kB,32.8kB / 303kB
1.48%,100.8MiB / 3.835GiB,95.5kB / 48.7kB,32.8kB / 303kB
1.48%,100.8MiB / 3.835GiB,95.5kB / 48.7kB,32.8kB / 303kB
1.53%,100.8MiB / 3.835GiB,95.5kB / 48.7kB,32.8kB / 303kB
1.53%,100.8MiB / 3.835GiB,95.5kB / 48.7kB,32.8kB / 303kB
1.68%,100.8MiB / 3.835GiB,95.6kB / 48.8kB,32.8kB / 303kB
1.68%,100.8MiB / 3.835GiB,95.6kB / 48.8kB,32.8kB / 303kB
1.67%,100.8MiB / 3.835GiB,95.8kB / 48.9kB,32.8kB / 303kB
1.67%,100.8MiB / 3.835GiB,95.8kB / 48.9kB,32.8kB / 303kB
1.52%,100.8MiB / 3.835GiB,95.8kB / 48.9kB,32.8kB / 303kB
1.52%,100.8MiB / 3.835GiB,95.8kB / 48.9kB,32.8kB / 303kB
1.60%,100.8MiB / 3.835GiB,95.8kB / 48.9kB,32.8kB / 303kB
1.60%,100.8MiB / 3.835GiB,95.8kB / 48.9kB,32.8kB / 303kB
1.46%,100.8MiB / 3.835GiB,95.8kB / 48.9kB,32.8kB / 303kB
1.46%,100.8MiB / 3.835GiB,95.8kB / 48.9kB,32.8kB / 303kB
1.51%,100.8MiB / 3.835GiB,95.8kB / 49kB,32.8kB / 303kB
1.51%,100.8MiB / 3.835GiB,95.8kB / 49kB,32.8kB / 303kB
1.55%,100.8MiB / 3.835GiB,95.9kB / 49.1kB,32.8kB / 303kB
1.55%,100.8MiB / 3.835GiB,95.9kB / 49.1kB,32.8kB / 303kB
25.24%,124.8MiB / 3.835GiB,95.9kB / 49.1kB,32.8kB / 303kB
25.24%,124.8MiB / 3.835GiB,95.9kB / 49.1kB,32.8kB / 303kB
63.11%,124.8MiB / 3.835GiB,95.9kB / 49.1kB,32.8kB / 303kB
63.11%,124.8MiB / 3.835GiB,95.9kB / 49.1kB,32.8kB / 303kB
56.69%,124.8MiB / 3.835GiB,95.9kB / 49.1kB,32.8kB / 303kB
56.69%,124.8MiB / 3.835GiB,95.9kB / 49.1kB,32.8kB / 303kB
58.77%,124.8MiB / 3.835GiB,95.9kB / 49.1kB,32.8kB / 303kB
58.77%,124.8MiB / 3.835GiB,95.9kB / 49.1kB,32.8kB / 303kB
58.77%,124.8MiB / 3.835GiB,95.9kB / 49.1kB,32.8kB / 303kB
49.48%,124.9MiB / 3.835GiB,96kB / 49.1kB,32.8kB / 303kB
49.48%,124.9MiB / 3.835GiB,96kB / 49.1kB,32.8kB / 303kB
8.09%,124.8MiB / 3.835GiB,96kB / 49.1kB,32.8kB / 303kB
8.09%,124.8MiB / 3.835GiB,96kB / 49.1kB,32.8kB / 303kB
2.05%,124.8MiB / 3.835GiB,96kB / 49.1kB,32.8kB / 303kB
2.05%,124.8MiB / 3.835GiB,96kB / 49.1kB,32.8kB / 303kB
2.55%,124.8MiB / 3.835GiB,98.4kB / 54.1kB,32.8kB / 303kB
2.55%,124.8MiB / 3.835GiB,98.4kB / 54.1kB,32.8kB / 303kB
4.14%,125.5MiB / 3.835GiB,116kB / 61.8kB,32.8kB / 360kB
4.14%,125.5MiB / 3.835GiB,116kB / 61.8kB,32.8kB / 360kB
1.54%,125.5MiB / 3.835GiB,116kB / 61.8kB,32.8kB / 360kB
1.54%,125.5MiB / 3.835GiB,116kB / 61.8kB,32.8kB / 360kB
1.52%,125.5MiB / 3.835GiB,116kB / 61.8kB,32.8kB / 360kB
1.52%,125.5MiB / 3.835GiB,116kB / 61.8kB,32.8kB / 360kB
1.84%,125.5MiB / 3.835GiB,116kB / 61.8kB,32.8kB / 360kB
1.84%,125.5MiB / 3.835GiB,116kB / 61.8kB,32.8kB / 360kB
1.63%,125.5MiB / 3.835GiB,116kB / 61.8kB,32.8kB / 360kB
1.63%,125.5MiB / 3.835GiB,116kB / 61.8kB,32.8kB / 360kB
1.69%,125.5MiB / 3.835GiB,116kB / 61.9kB,32.8kB / 360kB
1.69%,125.5MiB / 3.835GiB,116kB / 61.9kB,32.8kB / 360kB
1.60%,125.5MiB / 3.835GiB,116kB / 61.9kB,32.8kB / 360kB
1.60%,125.5MiB / 3.835GiB,116kB / 61.9kB,32.8kB / 360kB
1.81%,125.5MiB / 3.835GiB,116kB / 61.9kB,32.8kB / 360kB
1.81%,125.5MiB / 3.835GiB,116kB / 61.9kB,32.8kB / 360kB
1.51%,125.5MiB / 3.835GiB,116kB / 61.9kB,32.8kB / 360kB
1.51%,125.5MiB / 3.835GiB,116kB / 61.9kB,32.8kB / 360kB
1.77%,125.5MiB / 3.835GiB,116kB / 61.9kB,32.8kB / 360kB
1.77%,125.5MiB / 3.835GiB,116kB / 61.9kB,32.8kB / 360kB
1.55%,125.5MiB / 3.835GiB,116kB / 61.9kB,32.8kB / 360kB
1.55%,125.5MiB / 3.835GiB,116kB / 61.9kB,32.8kB / 360kB
1.65%,125.5MiB / 3.835GiB,116kB / 61.9kB,32.8kB / 360kB
1.65%,125.5MiB / 3.835GiB,116kB / 61.9kB,32.8kB / 360kB
1.63%,125.5MiB / 3.835GiB,116kB / 61.9kB,32.8kB / 360kB
1.63%,125.5MiB / 3.835GiB,116kB / 61.9kB,32.8kB / 360kB
1.55%,125.5MiB / 3.835GiB,116kB / 61.9kB,32.8kB / 360kB
1.55%,125.5MiB / 3.835GiB,116kB / 61.9kB,32.8kB / 360kB
1.41%,125.5MiB / 3.835GiB,116kB / 61.9kB,32.8kB / 360kB
1.41%,125.5MiB / 3.835GiB,116kB / 61.9kB,32.8kB / 360kB
1.63%,125.5MiB / 3.835GiB,117kB / 62.2kB,32.8kB / 360kB
1.63%,125.5MiB / 3.835GiB,117kB / 62.2kB,32.8kB / 360kB
1.58%,125.5MiB / 3.835GiB,117kB / 62.2kB,32.8kB / 360kB
1.58%,125.5MiB / 3.835GiB,117kB / 62.2kB,32.8kB / 360kB
1.77%,125.5MiB / 3.835GiB,117kB / 62.2kB,32.8kB / 360kB
1.77%,125.5MiB / 3.835GiB,117kB / 62.2kB,32.8kB / 360kB
1.51%,125.5MiB / 3.835GiB,117kB / 62.2kB,32.8kB / 360kB
1.51%,125.5MiB / 3.835GiB,117kB / 62.2kB,32.8kB / 360kB
1.65%,125.5MiB / 3.835GiB,117kB / 62.2kB,32.8kB / 360kB
1.65%,125.5MiB / 3.835GiB,117kB / 62.2kB,32.8kB / 360kB
1.37%,125.5MiB / 3.835GiB,117kB / 62.3kB,32.8kB / 360kB
1.37%,125.5MiB / 3.835GiB,117kB / 62.3kB,32.8kB / 360kB
1.76%,125.5MiB / 3.835GiB,117kB / 62.3kB,32.8kB / 360kB
1.76%,125.5MiB / 3.835GiB,117kB / 62.3kB,32.8kB / 360kB
1.76%,125.5MiB / 3.835GiB,117kB / 62.3kB,32.8kB / 360kB
1.56%,125.5MiB / 3.835GiB,117kB / 62.3kB,32.8kB / 360kB
1.56%,125.5MiB / 3.835GiB,117kB / 62.3kB,32.8kB / 360kB
1.60%,125.5MiB / 3.835GiB,117kB / 62.3kB,32.8kB / 360kB
1.60%,125.5MiB / 3.835GiB,117kB / 62.3kB,32.8kB / 360kB
1.52%,125.5MiB / 3.835GiB,117kB / 62.3kB,32.8kB / 360kB
1.52%,125.5MiB / 3.835GiB,117kB / 62.3kB,32.8kB / 360kB
1.64%,125.5MiB / 3.835GiB,117kB / 62.3kB,32.8kB / 360kB
1.64%,125.5MiB / 3.835GiB,117kB / 62.3kB,32.8kB / 360kB
1.54%,125.5MiB / 3.835GiB,117kB / 62.3kB,32.8kB / 360kB
1.54%,125.5MiB / 3.835GiB,117kB / 62.3kB,32.8kB / 360kB
1.68%,125.5MiB / 3.835GiB,117kB / 62.3kB,32.8kB / 360kB
1.68%,125.5MiB / 3.835GiB,117kB / 62.3kB,32.8kB / 360kB
1.48%,125.5MiB / 3.835GiB,117kB / 62.3kB,32.8kB / 360kB
1.48%,125.5MiB / 3.835GiB,117kB / 62.3kB,32.8kB / 360kB
1.61%,125.5MiB / 3.835GiB,117kB / 62.5kB,32.8kB / 360kB
1.61%,125.5MiB / 3.835GiB,117kB / 62.5kB,32.8kB / 360kB
1.53%,125.5MiB / 3.835GiB,117kB / 62.6kB,32.8kB / 360kB
1.53%,125.5MiB / 3.835GiB,117kB / 62.6kB,32.8kB / 360kB
1.59%,125.5MiB / 3.835GiB,117kB / 62.6kB,32.8kB / 360kB
1.59%,125.5MiB / 3.835GiB,117kB / 62.6kB,32.8kB / 360kB
1.58%,125.5MiB / 3.835GiB,117kB / 62.6kB,32.8kB / 360kB
1.58%,125.5MiB / 3.835GiB,117kB / 62.6kB,32.8kB / 360kB
1.65%,125.5MiB / 3.835GiB,117kB / 62.6kB,32.8kB / 360kB
1.65%,125.5MiB / 3.835GiB,117kB / 62.6kB,32.8kB / 360kB
1.42%,125.5MiB / 3.835GiB,117kB / 62.6kB,32.8kB / 360kB
1.42%,125.5MiB / 3.835GiB,117kB / 62.6kB,32.8kB / 360kB
1.62%,125.5MiB / 3.835GiB,117kB / 62.7kB,32.8kB / 360kB
1.62%,125.5MiB / 3.835GiB,117kB / 62.7kB,32.8kB / 360kB
1.63%,125.5MiB / 3.835GiB,117kB / 62.7kB,32.8kB / 360kB
1.63%,125.5MiB / 3.835GiB,117kB / 62.7kB,32.8kB / 360kB
29.46%,150.7MiB / 3.835GiB,117kB / 62.7kB,32.8kB / 360kB
29.46%,150.7MiB / 3.835GiB,117kB / 62.7kB,32.8kB / 360kB
52.18%,150.9MiB / 3.835GiB,117kB / 62.7kB,32.8kB / 360kB
52.18%,150.9MiB / 3.835GiB,117kB / 62.7kB,32.8kB / 360kB
61.24%,150.8MiB / 3.835GiB,117kB / 62.7kB,32.8kB / 360kB
61.24%,150.8MiB / 3.835GiB,117kB / 62.7kB,32.8kB / 360kB
75.35%,150.8MiB / 3.835GiB,117kB / 62.7kB,32.8kB / 360kB
75.35%,150.8MiB / 3.835GiB,117kB / 62.7kB,32.8kB / 360kB
17.26%,150.8MiB / 3.835GiB,117kB / 62.7kB,32.8kB / 360kB
17.26%,150.8MiB / 3.835GiB,117kB / 62.7kB,32.8kB / 360kB
2.65%,151.5MiB / 3.835GiB,121kB / 68.3kB,32.8kB / 360kB
2.65%,151.5MiB / 3.835GiB,121kB / 68.3kB,32.8kB / 360kB
4.29%,153.7MiB / 3.835GiB,138kB / 76kB,32.8kB / 410kB
4.29%,153.7MiB / 3.835GiB,138kB / 76kB,32.8kB / 410kB
1.46%,153.7MiB / 3.835GiB,138kB / 76.1kB,32.8kB / 410kB
1.46%,153.7MiB / 3.835GiB,138kB / 76.1kB,32.8kB / 410kB
1.45%,153.7MiB / 3.835GiB,138kB / 76.1kB,32.8kB / 410kB
1.45%,153.7MiB / 3.835GiB,138kB / 76.1kB,32.8kB / 410kB
1.58%,153.7MiB / 3.835GiB,138kB / 76.1kB,32.8kB / 410kB
1.58%,153.7MiB / 3.835GiB,138kB / 76.1kB,32.8kB / 410kB
1.65%,153.7MiB / 3.835GiB,138kB / 76.1kB,32.8kB / 410kB
1.65%,153.7MiB / 3.835GiB,138kB / 76.1kB,32.8kB / 410kB
1.50%,153.7MiB / 3.835GiB,138kB / 76.2kB,32.8kB / 410kB
1.50%,153.7MiB / 3.835GiB,138kB / 76.2kB,32.8kB / 410kB
1.47%,153.7MiB / 3.835GiB,138kB / 76.2kB,32.8kB / 410kB
1.47%,153.7MiB / 3.835GiB,138kB / 76.2kB,32.8kB / 410kB
1.40%,153.7MiB / 3.835GiB,138kB / 76.3kB,32.8kB / 410kB
1.40%,153.7MiB / 3.835GiB,138kB / 76.3kB,32.8kB / 410kB
1.32%,153.7MiB / 3.835GiB,138kB / 76.3kB,32.8kB / 410kB
1.32%,153.7MiB / 3.835GiB,138kB / 76.3kB,32.8kB / 410kB
1.52%,153.7MiB / 3.835GiB,138kB / 76.3kB,32.8kB / 410kB
1.52%,153.7MiB / 3.835GiB,138kB / 76.3kB,32.8kB / 410kB
1.43%,153.7MiB / 3.835GiB,138kB / 76.3kB,32.8kB / 410kB
1.43%,153.7MiB / 3.835GiB,138kB / 76.3kB,32.8kB / 410kB
1.37%,153.7MiB / 3.835GiB,138kB / 76.3kB,32.8kB / 410kB
1.37%,153.7MiB / 3.835GiB,138kB / 76.3kB,32.8kB / 410kB
1.46%,153.8MiB / 3.835GiB,138kB / 76.3kB,32.8kB / 410kB
1.46%,153.8MiB / 3.835GiB,138kB / 76.3kB,32.8kB / 410kB
1.46%,153.8MiB / 3.835GiB,138kB / 76.3kB,32.8kB / 410kB
1.55%,153.8MiB / 3.835GiB,138kB / 76.3kB,32.8kB / 410kB
1.55%,153.8MiB / 3.835GiB,138kB / 76.3kB,32.8kB / 410kB
1.59%,153.8MiB / 3.835GiB,139kB / 76.4kB,32.8kB / 410kB
1.59%,153.8MiB / 3.835GiB,139kB / 76.4kB,32.8kB / 410kB
1.51%,153.8MiB / 3.835GiB,139kB / 76.6kB,32.8kB / 410kB
1.51%,153.8MiB / 3.835GiB,139kB / 76.6kB,32.8kB / 410kB
1.57%,153.8MiB / 3.835GiB,139kB / 76.7kB,32.8kB / 410kB
1.57%,153.8MiB / 3.835GiB,139kB / 76.7kB,32.8kB / 410kB
1.60%,153.8MiB / 3.835GiB,139kB / 76.7kB,32.8kB / 410kB
1.60%,153.8MiB / 3.835GiB,139kB / 76.7kB,32.8kB / 410kB
1.67%,153.8MiB / 3.835GiB,139kB / 76.7kB,32.8kB / 410kB
1.67%,153.8MiB / 3.835GiB,139kB / 76.7kB,32.8kB / 410kB
1.44%,153.8MiB / 3.835GiB,139kB / 76.7kB,32.8kB / 410kB
1.44%,153.8MiB / 3.835GiB,139kB / 76.7kB,32.8kB / 410kB
1.53%,153.8MiB / 3.835GiB,139kB / 76.7kB,32.8kB / 410kB
1.53%,153.8MiB / 3.835GiB,139kB / 76.7kB,32.8kB / 410kB
1.46%,153.8MiB / 3.835GiB,139kB / 76.7kB,32.8kB / 410kB
1.46%,153.8MiB / 3.835GiB,139kB / 76.7kB,32.8kB / 410kB
1.35%,153.8MiB / 3.835GiB,139kB / 76.8kB,32.8kB / 410kB
1.35%,153.8MiB / 3.835GiB,139kB / 76.8kB,32.8kB / 410kB
1.59%,153.8MiB / 3.835GiB,139kB / 76.8kB,32.8kB / 410kB
1.59%,153.8MiB / 3.835GiB,139kB / 76.8kB,32.8kB / 410kB
1.46%,153.8MiB / 3.835GiB,139kB / 76.8kB,32.8kB / 410kB
1.46%,153.8MiB / 3.835GiB,139kB / 76.8kB,32.8kB / 410kB
1.54%,153.8MiB / 3.835GiB,139kB / 76.8kB,32.8kB / 410kB
1.54%,153.8MiB / 3.835GiB,139kB / 76.8kB,32.8kB / 410kB
1.55%,153.8MiB / 3.835GiB,139kB / 76.8kB,32.8kB / 410kB
1.55%,153.8MiB / 3.835GiB,139kB / 76.8kB,32.8kB / 410kB
1.62%,153.9MiB / 3.835GiB,139kB / 76.8kB,32.8kB / 410kB
1.62%,153.9MiB / 3.835GiB,139kB / 76.8kB,32.8kB / 410kB
1.49%,153.9MiB / 3.835GiB,139kB / 76.8kB,32.8kB / 410kB
1.49%,153.9MiB / 3.835GiB,139kB / 76.8kB,32.8kB / 410kB
1.74%,153.9MiB / 3.835GiB,139kB / 76.8kB,32.8kB / 410kB
1.74%,153.9MiB / 3.835GiB,139kB / 76.8kB,32.8kB / 410kB
1.51%,153.9MiB / 3.835GiB,139kB / 77kB,32.8kB / 410kB
1.51%,153.9MiB / 3.835GiB,139kB / 77kB,32.8kB / 410kB
1.81%,153.9MiB / 3.835GiB,139kB / 77.3kB,32.8kB / 410kB
1.81%,153.9MiB / 3.835GiB,139kB / 77.3kB,32.8kB / 410kB
1.64%,153.9MiB / 3.835GiB,139kB / 77.3kB,32.8kB / 410kB
1.64%,153.9MiB / 3.835GiB,139kB / 77.3kB,32.8kB / 410kB
1.74%,153.9MiB / 3.835GiB,139kB / 77.3kB,32.8kB / 410kB
1.74%,153.9MiB / 3.835GiB,139kB / 77.3kB,32.8kB / 410kB
1.62%,153.9MiB / 3.835GiB,139kB / 77.3kB,32.8kB / 410kB
1.62%,153.9MiB / 3.835GiB,139kB / 77.3kB,32.8kB / 410kB
1.56%,153.9MiB / 3.835GiB,140kB / 77.4kB,32.8kB / 410kB
1.56%,153.9MiB / 3.835GiB,140kB / 77.4kB,32.8kB / 410kB
2.56%,157.3MiB / 3.835GiB,140kB / 77.4kB,32.8kB / 410kB
2.56%,157.3MiB / 3.835GiB,140kB / 77.4kB,32.8kB / 410kB
46.87%,186.2MiB / 3.835GiB,140kB / 77.4kB,32.8kB / 410kB
46.87%,186.2MiB / 3.835GiB,140kB / 77.4kB,32.8kB / 410kB
54.74%,186.1MiB / 3.835GiB,140kB / 77.4kB,32.8kB / 410kB
