CPU,Mem,Net,Block
0.49%,49.74MiB / 3.835GiB,24.9kB / 23.4kB,385kB / 1.52MB
0.73%,49.74MiB / 3.835GiB,24.9kB / 23.4kB,385kB / 1.52MB
0.73%,49.74MiB / 3.835GiB,24.9kB / 23.4kB,385kB / 1.52MB
2.20%,49.75MiB / 3.835GiB,24.9kB / 23.4kB,385kB / 1.52MB
2.20%,49.75MiB / 3.835GiB,24.9kB / 23.4kB,385kB / 1.52MB
1.48%,49.75MiB / 3.835GiB,25.1kB / 23.6kB,385kB / 1.52MB
1.48%,49.75MiB / 3.835GiB,25.1kB / 23.6kB,385kB / 1.52MB
0.51%,49.75MiB / 3.835GiB,25.1kB / 23.6kB,385kB / 1.52MB
0.51%,49.75MiB / 3.835GiB,25.1kB / 23.6kB,385kB / 1.52MB
0.93%,49.75MiB / 3.835GiB,25.1kB / 23.6kB,385kB / 1.52MB
0.93%,49.75MiB / 3.835GiB,25.1kB / 23.6kB,385kB / 1.52MB
12.64%,50.62MiB / 3.835GiB,31.2kB / 32.5kB,385kB / 1.88MB
12.64%,50.62MiB / 3.835GiB,31.2kB / 32.5kB,385kB / 1.88MB
3.09%,50.68MiB / 3.835GiB,31.2kB / 32.5kB,385kB / 1.88MB
3.09%,50.68MiB / 3.835GiB,31.2kB / 32.5kB,385kB / 1.88MB
0.26%,50.68MiB / 3.835GiB,31.2kB / 32.5kB,385kB / 1.88MB
0.26%,50.68MiB / 3.835GiB,31.2kB / 32.5kB,385kB / 1.88MB
0.35%,50.68MiB / 3.835GiB,31.2kB / 32.5kB,385kB / 1.88MB
0.35%,50.68MiB / 3.835GiB,31.2kB / 32.5kB,385kB / 1.88MB
0.22%,50.68MiB / 3.835GiB,31.2kB / 32.5kB,385kB / 1.88MB
0.22%,50.68MiB / 3.835GiB,31.2kB / 32.5kB,385kB / 1.88MB
0.22%,50.68MiB / 3.835GiB,31.2kB / 32.5kB,385kB / 1.88MB
0.48%,50.68MiB / 3.835GiB,31.2kB / 32.5kB,385kB / 1.88MB
0.48%,50.68MiB / 3.835GiB,31.2kB / 32.5kB,385kB / 1.88MB
0.39%,50.68MiB / 3.835GiB,31.2kB / 32.5kB,385kB / 1.88MB
0.39%,50.68MiB / 3.835GiB,31.2kB / 32.5kB,385kB / 1.88MB
0.62%,50.68MiB / 3.835GiB,31.2kB / 32.5kB,385kB / 1.88MB
0.62%,50.68MiB / 3.835GiB,31.2kB / 32.5kB,385kB / 1.88MB
0.21%,50.68MiB / 3.835GiB,31.2kB / 32.5kB,385kB / 1.88MB
0.21%,50.68MiB / 3.835GiB,31.2kB / 32.5kB,385kB / 1.88MB
0.34%,50.68MiB / 3.835GiB,31.2kB / 32.5kB,385kB / 1.88MB
0.34%,50.68MiB / 3.835GiB,31.2kB / 32.5kB,385kB / 1.88MB
2.20%,50.7MiB / 3.835GiB,31.2kB / 32.5kB,385kB / 1.88MB
2.20%,50.7MiB / 3.835GiB,31.2kB / 32.5kB,385kB / 1.88MB
0.66%,50.7MiB / 3.835GiB,31.2kB / 32.5kB,385kB / 1.88MB
0.66%,50.7MiB / 3.835GiB,31.2kB / 32.5kB,385kB / 1.88MB
0.44%,50.7MiB / 3.835GiB,31.2kB / 32.5kB,385kB / 1.88MB
0.44%,50.7MiB / 3.835GiB,31.2kB / 32.5kB,385kB / 1.88MB
1.86%,50.7MiB / 3.835GiB,31.2kB / 32.5kB,385kB / 1.88MB
1.86%,50.7MiB / 3.835GiB,31.2kB / 32.5kB,385kB / 1.88MB
0.30%,50.7MiB / 3.835GiB,31.2kB / 32.5kB,385kB / 1.88MB
0.30%,50.7MiB / 3.835GiB,31.2kB / 32.5kB,385kB / 1.88MB
0.60%,50.7MiB / 3.835GiB,31.3kB / 32.6kB,385kB / 1.88MB
0.60%,50.7MiB / 3.835GiB,31.3kB / 32.6kB,385kB / 1.88MB
0.38%,50.7MiB / 3.835GiB,31.3kB / 32.6kB,385kB / 1.88MB
0.38%,50.7MiB / 3.835GiB,31.3kB / 32.6kB,385kB / 1.88MB
0.46%,50.7MiB / 3.835GiB,31.3kB / 32.6kB,385kB / 1.88MB
0.46%,50.7MiB / 3.835GiB,31.3kB / 32.6kB,385kB / 1.88MB
0.26%,50.7MiB / 3.835GiB,31.3kB / 32.6kB,385kB / 1.88MB
0.26%,50.7MiB / 3.835GiB,31.3kB / 32.6kB,385kB / 1.88MB
0.37%,50.7MiB / 3.835GiB,31.3kB / 32.6kB,385kB / 1.88MB
0.37%,50.7MiB / 3.835GiB,31.3kB / 32.6kB,385kB / 1.88MB
2.40%,50.73MiB / 3.835GiB,31.3kB / 32.6kB,385kB / 1.88MB
2.40%,50.73MiB / 3.835GiB,31.3kB / 32.6kB,385kB / 1.88MB
0.59%,50.73MiB / 3.835GiB,31.3kB / 32.6kB,385kB / 1.88MB
0.59%,50.73MiB / 3.835GiB,31.3kB / 32.6kB,385kB / 1.88MB
0.38%,50.73MiB / 3.835GiB,31.3kB / 32.6kB,385kB / 1.88MB
0.38%,50.73MiB / 3.835GiB,31.3kB / 32.6kB,385kB / 1.88MB
0.44%,50.73MiB / 3.835GiB,31.3kB / 32.6kB,385kB / 1.88MB
0.44%,50.73MiB / 3.835GiB,31.3kB / 32.6kB,385kB / 1.88MB
0.32%,50.73MiB / 3.835GiB,31.3kB / 32.6kB,385kB / 1.88MB
0.32%,50.73MiB / 3.835GiB,31.3kB / 32.6kB,385kB / 1.88MB
0.50%,50.73MiB / 3.835GiB,31.3kB / 32.6kB,385kB / 1.88MB
0.50%,50.73MiB / 3.835GiB,31.3kB / 32.6kB,385kB / 1.88MB
0.44%,50.73MiB / 3.835GiB,31.3kB / 32.6kB,385kB / 1.88MB
0.44%,50.73MiB / 3.835GiB,31.3kB / 32.6kB,385kB / 1.88MB
0.32%,50.73MiB / 3.835GiB,31.3kB / 32.6kB,385kB / 1.88MB
0.32%,50.73MiB / 3.835GiB,31.3kB / 32.6kB,385kB / 1.88MB
0.41%,50.73MiB / 3.835GiB,31.3kB / 32.6kB,385kB / 1.88MB
0.41%,50.73MiB / 3.835GiB,31.3kB / 32.6kB,385kB / 1.88MB
0.43%,50.73MiB / 3.835GiB,31.3kB / 32.6kB,385kB / 1.88MB
0.43%,50.73MiB / 3.835GiB,31.3kB / 32.6kB,385kB / 1.88MB
3.84%,50.81MiB / 3.835GiB,31.4kB / 32.7kB,385kB / 1.88MB
3.84%,50.81MiB / 3.835GiB,31.4kB / 32.7kB,385kB / 1.88MB
0.33%,50.81MiB / 3.835GiB,31.4kB / 32.7kB,385kB / 1.88MB
0.33%,50.81MiB / 3.835GiB,31.4kB / 32.7kB,385kB / 1.88MB
0.37%,50.81MiB / 3.835GiB,31.4kB / 32.7kB,385kB / 1.88MB
0.37%,50.81MiB / 3.835GiB,31.4kB / 32.7kB,385kB / 1.88MB
0.27%,50.81MiB / 3.835GiB,31.4kB / 32.7kB,385kB / 1.88MB
0.27%,50.81MiB / 3.835GiB,31.4kB / 32.7kB,385kB / 1.88MB
0.35%,50.81MiB / 3.835GiB,31.4kB / 32.7kB,385kB / 1.88MB
0.35%,50.81MiB / 3.835GiB,31.4kB / 32.7kB,385kB / 1.88MB
0.29%,50.82MiB / 3.835GiB,31.5kB / 32.8kB,385kB / 1.88MB
0.29%,50.82MiB / 3.835GiB,31.5kB / 32.8kB,385kB / 1.88MB
0.49%,50.82MiB / 3.835GiB,31.5kB / 32.8kB,385kB / 1.88MB
0.49%,50.82MiB / 3.835GiB,31.5kB / 32.8kB,385kB / 1.88MB
0.33%,50.83MiB / 3.835GiB,31.5kB / 32.8kB,385kB / 1.88MB
0.33%,50.83MiB / 3.835GiB,31.5kB / 32.8kB,385kB / 1.88MB
0.42%,50.83MiB / 3.835GiB,31.5kB / 32.8kB,385kB / 1.88MB
0.42%,50.83MiB / 3.835GiB,31.5kB / 32.8kB,385kB / 1.88MB
0.45%,50.83MiB / 3.835GiB,31.5kB / 32.8kB,385kB / 1.88MB
0.45%,50.83MiB / 3.835GiB,31.5kB / 32.8kB,385kB / 1.88MB
0.45%,50.83MiB / 3.835GiB,31.5kB / 32.8kB,385kB / 1.88MB
2.99%,50.89MiB / 3.835GiB,31.5kB / 32.8kB,385kB / 1.88MB
2.99%,50.89MiB / 3.835GiB,31.5kB / 32.8kB,385kB / 1.88MB
0.58%,50.89MiB / 3.835GiB,31.5kB / 32.8kB,385kB / 1.88MB
0.58%,50.89MiB / 3.835GiB,31.5kB / 32.8kB,385kB / 1.88MB
0.53%,50.89MiB / 3.835GiB,31.5kB / 32.8kB,385kB / 1.88MB
0.53%,50.89MiB / 3.835GiB,31.5kB / 32.8kB,385kB / 1.88MB
0.50%,50.89MiB / 3.835GiB,31.5kB / 32.8kB,385kB / 1.88MB
0.50%,50.89MiB / 3.835GiB,31.5kB / 32.8kB,385kB / 1.88MB
6.42%,51.05MiB / 3.835GiB,36.4kB / 40.6kB,385kB / 1.93MB
6.42%,51.05MiB / 3.835GiB,36.4kB / 40.6kB,385kB / 1.93MB
0.33%,51.05MiB / 3.835GiB,36.4kB / 40.6kB,385kB / 1.93MB
0.33%,51.05MiB / 3.835GiB,36.4kB / 40.6kB,385kB / 1.93MB
0.43%,51.05MiB / 3.835GiB,36.4kB / 40.6kB,385kB / 1.93MB
0.43%,51.05MiB / 3.835GiB,36.4kB / 40.6kB,385kB / 1.93MB
0.21%,51.05MiB / 3.835GiB,36.4kB / 40.6kB,385kB / 1.93MB
0.21%,51.05MiB / 3.835GiB,36.4kB / 40.6kB,385kB / 1.93MB
0.41%,51.05MiB / 3.835GiB,36.4kB / 40.6kB,385kB / 1.93MB
0.41%,51.05MiB / 3.835GiB,36.4kB / 40.6kB,385kB / 1.93MB
1.64%,51.05MiB / 3.835GiB,36.4kB / 40.6kB,385kB / 1.93MB
1.64%,51.05MiB / 3.835GiB,36.4kB / 40.6kB,385kB / 1.93MB
2.53%,51.05MiB / 3.835GiB,36.4kB / 40.6kB,385kB / 1.93MB
2.53%,51.05MiB / 3.835GiB,36.4kB / 40.6kB,385kB / 1.93MB
0.27%,51.05MiB / 3.835GiB,36.4kB / 40.6kB,385kB / 1.93MB
0.27%,51.05MiB / 3.835GiB,36.4kB / 40.6kB,385kB / 1.93MB
0.50%,51.05MiB / 3.835GiB,36.4kB / 40.6kB,385kB / 1.93MB
0.50%,51.05MiB / 3.835GiB,36.4kB / 40.6kB,385kB / 1.93MB
0.21%,51.05MiB / 3.835GiB,36.4kB / 40.6kB,385kB / 1.93MB
0.21%,51.05MiB / 3.835GiB,36.4kB / 40.6kB,385kB / 1.93MB
0.40%,51.05MiB / 3.835GiB,36.4kB / 40.6kB,385kB / 1.93MB
0.40%,51.05MiB / 3.835GiB,36.4kB / 40.6kB,385kB / 1.93MB
1.90%,51.05MiB / 3.835GiB,36.4kB / 40.6kB,385kB / 1.93MB
1.90%,51.05MiB / 3.835GiB,36.4kB / 40.6kB,385kB / 1.93MB
0.40%,51.05MiB / 3.835GiB,36.4kB / 40.6kB,385kB / 1.93MB
0.40%,51.05MiB / 3.835GiB,36.4kB / 40.6kB,385kB / 1.93MB
0.69%,51.05MiB / 3.835GiB,36.4kB / 40.6kB,385kB / 1.93MB
0.69%,51.05MiB / 3.835GiB,36.4kB / 40.6kB,385kB / 1.93MB
0.42%,51.05MiB / 3.835GiB,36.4kB / 40.6kB,385kB / 1.93MB
0.42%,51.05MiB / 3.835GiB,36.4kB / 40.6kB,385kB / 1.93MB
0.43%,51.05MiB / 3.835GiB,36.6kB / 40.7kB,385kB / 1.93MB
0.43%,51.05MiB / 3.835GiB,36.6kB / 40.7kB,385kB / 1.93MB
2.85%,51.05MiB / 3.835GiB,36.6kB / 40.7kB,385kB / 1.93MB
2.85%,51.05MiB / 3.835GiB,36.6kB / 40.7kB,385kB / 1.93MB
0.29%,51.05MiB / 3.835GiB,36.6kB / 40.7kB,385kB / 1.93MB
0.29%,51.05MiB / 3.835GiB,36.6kB / 40.7kB,385kB / 1.93MB
0.39%,51.05MiB / 3.835GiB,36.6kB / 40.7kB,385kB / 1.93MB
0.39%,51.05MiB / 3.835GiB,36.6kB / 40.7kB,385kB / 1.93MB
0.25%,51.05MiB / 3.835GiB,36.6kB / 40.7kB,385kB / 1.93MB
0.25%,51.05MiB / 3.835GiB,36.6kB / 40.7kB,385kB / 1.93MB
0.36%,51.05MiB / 3.835GiB,36.6kB / 40.7kB,385kB / 1.93MB
0.36%,51.05MiB / 3.835GiB,36.6kB / 40.7kB,385kB / 1.93MB
0.49%,51.05MiB / 3.835GiB,36.6kB / 40.7kB,385kB / 1.93MB
0.49%,51.05MiB / 3.835GiB,36.6kB / 40.7kB,385kB / 1.93MB
0.49%,51.05MiB / 3.835GiB,36.6kB / 40.7kB,385kB / 1.93MB
1.17%,51.05MiB / 3.835GiB,36.6kB / 40.7kB,385kB / 1.93MB
1.17%,51.05MiB / 3.835GiB,36.6kB / 40.7kB,385kB / 1.93MB
0.50%,51.06MiB / 3.835GiB,36.6kB / 40.7kB,385kB / 1.93MB
0.50%,51.06MiB / 3.835GiB,36.6kB / 40.7kB,385kB / 1.93MB
0.38%,51.06MiB / 3.835GiB,36.6kB / 40.7kB,385kB / 1.93MB
0.38%,51.06MiB / 3.835GiB,36.6kB / 40.7kB,385kB / 1.93MB
2.25%,51.06MiB / 3.835GiB,36.6kB / 40.7kB,385kB / 1.93MB
2.25%,51.06MiB / 3.835GiB,36.6kB / 40.7kB,385kB / 1.93MB
0.39%,51.06MiB / 3.835GiB,36.6kB / 40.7kB,385kB / 1.93MB
0.39%,51.06MiB / 3.835GiB,36.6kB / 40.7kB,385kB / 1.93MB
0.33%,51.06MiB / 3.835GiB,36.6kB / 40.7kB,385kB / 1.93MB
0.33%,51.06MiB / 3.835GiB,36.6kB / 40.7kB,385kB / 1.93MB
0.46%,51.06MiB / 3.835GiB,36.6kB / 40.7kB,385kB / 1.93MB
0.46%,51.06MiB / 3.835GiB,36.6kB / 40.7kB,385kB / 1.93MB
0.31%,51.06MiB / 3.835GiB,36.6kB / 40.8kB,385kB / 1.93MB
0.31%,51.06MiB / 3.835GiB,36.6kB / 40.8kB,385kB / 1.93MB
0.50%,51.06MiB / 3.835GiB,36.7kB / 40.8kB,385kB / 1.93MB
0.50%,51.06MiB / 3.835GiB,36.7kB / 40.8kB,385kB / 1.93MB
0.30%,51.06MiB / 3.835GiB,36.7kB / 40.8kB,385kB / 1.93MB
0.30%,51.06MiB / 3.835GiB,36.7kB / 40.8kB,385kB / 1.93MB
0.38%,51.06MiB / 3.835GiB,36.7kB / 40.8kB,385kB / 1.93MB
0.38%,51.06MiB / 3.835GiB,36.7kB / 40.8kB,385kB / 1.93MB
0.26%,51.06MiB / 3.835GiB,36.7kB / 40.8kB,385kB / 1.93MB
0.26%,51.06MiB / 3.835GiB,36.7kB / 40.8kB,385kB / 1.93MB
0.37%,51.06MiB / 3.835GiB,36.7kB / 40.8kB,385kB / 1.93MB
0.37%,51.06MiB / 3.835GiB,36.7kB / 40.8kB,385kB / 1.93MB
2.54%,51.06MiB / 3.835GiB,36.8kB / 40.9kB,385kB / 1.93MB
2.54%,51.06MiB / 3.835GiB,36.8kB / 40.9kB,385kB / 1.93MB
0.43%,51.06MiB / 3.835GiB,36.8kB / 40.9kB,385kB / 1.93MB
0.43%,51.06MiB / 3.835GiB,36.8kB / 40.9kB,385kB / 1.93MB
0.29%,51.06MiB / 3.835GiB,36.8kB / 40.9kB,385kB / 1.93MB
0.29%,51.06MiB / 3.835GiB,36.8kB / 40.9kB,385kB / 1.93MB
0.46%,51.06MiB / 3.835GiB,36.8kB / 40.9kB,385kB / 1.93MB
0.46%,51.06MiB / 3.835GiB,36.8kB / 40.9kB,385kB / 1.93MB
0.32%,51.06MiB / 3.835GiB,36.8kB / 40.9kB,385kB / 1.93MB
0.32%,51.06MiB / 3.835GiB,36.8kB / 40.9kB,385kB / 1.93MB
0.47%,51.06MiB / 3.835GiB,36.8kB / 40.9kB,385kB / 1.93MB
0.47%,51.06MiB / 3.835GiB,36.8kB / 40.9kB,385kB / 1.93MB
0.37%,51.06MiB / 3.835GiB,36.8kB / 40.9kB,385kB / 1.93MB
0.37%,51.06MiB / 3.835GiB,36.8kB / 40.9kB,385kB / 1.93MB
0.52%,51.06MiB / 3.835GiB,36.8kB / 40.9kB,385kB / 1.93MB
0.52%,51.06MiB / 3.835GiB,36.8kB / 40.9kB,385kB / 1.93MB
6.36%,51.07MiB / 3.835GiB,41.8kB / 49.3kB,385kB / 1.97MB
6.36%,51.07MiB / 3.835GiB,41.8kB / 49.3kB,385kB / 1.97MB
0.31%,51.07MiB / 3.835GiB,41.8kB / 49.3kB,385kB / 1.97MB
0.31%,51.07MiB / 3.835GiB,41.8kB / 49.3kB,385kB / 1.97MB
3.29%,51.07MiB / 3.835GiB,41.8kB / 49.3kB,385kB / 1.97MB
3.29%,51.07MiB / 3.835GiB,41.8kB / 49.3kB,385kB / 1.97MB
0.40%,51.07MiB / 3.835GiB,41.8kB / 49.3kB,385kB / 1.97MB
0.40%,51.07MiB / 3.835GiB,41.8kB / 49.3kB,385kB / 1.97MB
0.43%,51.07MiB / 3.835GiB,41.8kB / 49.3kB,385kB / 1.97MB
0.43%,51.07MiB / 3.835GiB,41.8kB / 49.3kB,385kB / 1.97MB
0.34%,51.07MiB / 3.835GiB,41.9kB / 49.4kB,385kB / 1.97MB
0.34%,51.07MiB / 3.835GiB,41.9kB / 49.4kB,385kB / 1.97MB
0.38%,51.07MiB / 3.835GiB,41.9kB / 49.4kB,385kB / 1.97MB
0.38%,51.07MiB / 3.835GiB,41.9kB / 49.4kB,385kB / 1.97MB
0.38%,51.07MiB / 3.835GiB,41.9kB / 49.4kB,385kB / 1.97MB
0.38%,51.07MiB / 3.835GiB,41.9kB / 49.4kB,385kB / 1.97MB
1.85%,51.07MiB / 3.835GiB,41.9kB / 49.4kB,385kB / 1.97MB
1.85%,51.07MiB / 3.835GiB,41.9kB / 49.4kB,385kB / 1.97MB
0.37%,51.07MiB / 3.835GiB,41.9kB / 49.4kB,385kB / 1.97MB
0.37%,51.07MiB / 3.835GiB,41.9kB / 49.4kB,385kB / 1.97MB
1.40%,51.07MiB / 3.835GiB,41.9kB / 49.4kB,385kB / 1.97MB
1.40%,51.07MiB / 3.835GiB,41.9kB / 49.4kB,385kB / 1.97MB
0.38%,51.07MiB / 3.835GiB,41.9kB / 49.4kB,385kB / 1.97MB
0.38%,51.07MiB / 3.835GiB,41.9kB / 49.4kB,385kB / 1.97MB
2.56%,51.07MiB / 3.835GiB,41.9kB / 49.4kB,385kB / 1.97MB
2.56%,51.07MiB / 3.835GiB,41.9kB / 49.4kB,385kB / 1.97MB
0.51%,51.07MiB / 3.835GiB,41.9kB / 49.4kB,385kB / 1.97MB
0.51%,51.07MiB / 3.835GiB,41.9kB / 49.4kB,385kB / 1.97MB
0.51%,51.07MiB / 3.835GiB,41.9kB / 49.4kB,385kB / 1.97MB
0.40%,51.07MiB / 3.835GiB,41.9kB / 49.4kB,385kB / 1.97MB
0.40%,51.07MiB / 3.835GiB,41.9kB / 49.4kB,385kB / 1.97MB
0.44%,51.07MiB / 3.835GiB,42kB / 49.5kB,385kB / 1.97MB
0.44%,51.07MiB / 3.835GiB,42kB / 49.5kB,385kB / 1.97MB
0.61%,51.07MiB / 3.835GiB,42kB / 49.5kB,385kB / 1.97MB
0.61%,51.07MiB / 3.835GiB,42kB / 49.5kB,385kB / 1.97MB
0.57%,51.07MiB / 3.835GiB,42kB / 49.5kB,385kB / 1.97MB
0.57%,51.07MiB / 3.835GiB,42kB / 49.5kB,385kB / 1.97MB
0.44%,51.07MiB / 3.835GiB,42kB / 49.5kB,385kB / 1.97MB
0.44%,51.07MiB / 3.835GiB,42kB / 49.5kB,385kB / 1.97MB
0.38%,51.07MiB / 3.835GiB,42kB / 49.5kB,385kB / 1.97MB
0.38%,51.07MiB / 3.835GiB,42kB / 49.5kB,385kB / 1.97MB
0.37%,51.07MiB / 3.835GiB,42kB / 49.5kB,385kB / 1.97MB
0.37%,51.07MiB / 3.835GiB,42kB / 49.5kB,385kB / 1.97MB
0.50%,51.07MiB / 3.835GiB,42kB / 49.5kB,385kB / 1.97MB
0.50%,51.07MiB / 3.835GiB,42kB / 49.5kB,385kB / 1.97MB
2.58%,51.07MiB / 3.835GiB,42kB / 49.5kB,385kB / 1.97MB
2.58%,51.07MiB / 3.835GiB,42kB / 49.5kB,385kB / 1.97MB
0.35%,51.07MiB / 3.835GiB,42kB / 49.5kB,385kB / 1.97MB
0.35%,51.07MiB / 3.835GiB,42kB / 49.5kB,385kB / 1.97MB
0.78%,51.07MiB / 3.835GiB,42kB / 49.5kB,385kB / 1.97MB
0.78%,51.07MiB / 3.835GiB,42kB / 49.5kB,385kB / 1.97MB
0.42%,51.07MiB / 3.835GiB,42kB / 49.5kB,385kB / 1.97MB
0.42%,51.07MiB / 3.835GiB,42kB / 49.5kB,385kB / 1.97MB
0.76%,51.07MiB / 3.835GiB,42kB / 49.5kB,385kB / 1.97MB
0.76%,51.07MiB / 3.835GiB,42kB / 49.5kB,385kB / 1.97MB
0.68%,51.07MiB / 3.835GiB,42kB / 49.5kB,385kB / 1.97MB
0.68%,51.07MiB / 3.835GiB,42kB / 49.5kB,385kB / 1.97MB
0.69%,51.07MiB / 3.835GiB,42kB / 49.5kB,385kB / 1.97MB
0.69%,51.07MiB / 3.835GiB,42kB / 49.5kB,385kB / 1.97MB
0.31%,51.07MiB / 3.835GiB,42kB / 49.5kB,385kB / 1.97MB
0.31%,51.07MiB / 3.835GiB,42kB / 49.5kB,385kB / 1.97MB
0.48%,51.07MiB / 3.835GiB,42.1kB / 49.6kB,385kB / 1.97MB
0.48%,51.07MiB / 3.835GiB,42.1kB / 49.6kB,385kB / 1.97MB
0.34%,51.07MiB / 3.835GiB,42.1kB / 49.6kB,385kB / 1.97MB
0.34%,51.07MiB / 3.835GiB,42.1kB / 49.6kB,385kB / 1.97MB
2.72%,51.08MiB / 3.835GiB,42.1kB / 49.6kB,385kB / 1.97MB
2.72%,51.08MiB / 3.835GiB,42.1kB / 49.6kB,385kB / 1.97MB
0.42%,51.08MiB / 3.835GiB,42.1kB / 49.6kB,385kB / 1.97MB
0.42%,51.08MiB / 3.835GiB,42.1kB / 49.6kB,385kB / 1.97MB
0.55%,51.08MiB / 3.835GiB,42.1kB / 49.6kB,385kB / 1.97MB
0.55%,51.08MiB / 3.835GiB,42.1kB / 49.6kB,385kB / 1.97MB
0.30%,51.08MiB / 3.835GiB,42.2kB / 49.7kB,385kB / 1.97MB
0.30%,51.08MiB / 3.835GiB,42.2kB / 49.7kB,385kB / 1.97MB
