CPU,Mem,Net,Block
2.04%,99.32MiB / 3.835GiB,73.4kB / 34.6kB,131kB / 254kB
2.80%,100MiB / 3.835GiB,76.2kB / 40kB,131kB / 254kB
2.80%,100MiB / 3.835GiB,76.2kB / 40kB,131kB / 254kB
4.38%,100.8MiB / 3.835GiB,93kB / 47kB,131kB / 303kB
4.38%,100.8MiB / 3.835GiB,93kB / 47kB,131kB / 303kB
1.78%,100.8MiB / 3.835GiB,93kB / 47kB,131kB / 303kB
1.78%,100.8MiB / 3.835GiB,93kB / 47kB,131kB / 303kB
1.64%,100.8MiB / 3.835GiB,93kB / 47kB,131kB / 303kB
1.64%,100.8MiB / 3.835GiB,93kB / 47kB,131kB / 303kB
1.45%,100.8MiB / 3.835GiB,93kB / 47kB,131kB / 303kB
1.45%,100.8MiB / 3.835GiB,93kB / 47kB,131kB / 303kB
1.56%,100.8MiB / 3.835GiB,93kB / 47kB,131kB / 303kB
1.56%,100.8MiB / 3.835GiB,93kB / 47kB,131kB / 303kB
1.62%,100.8MiB / 3.835GiB,93kB / 47.1kB,131kB / 303kB
1.62%,100.8MiB / 3.835GiB,93kB / 47.1kB,131kB / 303kB
1.68%,100.8MiB / 3.835GiB,93kB / 47.1kB,131kB / 303kB
1.68%,100.8MiB / 3.835GiB,93kB / 47.1kB,131kB / 303kB
1.69%,100.8MiB / 3.835GiB,93kB / 47.1kB,131kB / 303kB
1.69%,100.8MiB / 3.835GiB,93kB / 47.1kB,131kB / 303kB
1.62%,100.8MiB / 3.835GiB,93kB / 47.1kB,131kB / 303kB
1.62%,100.8MiB / 3.835GiB,93kB / 47.1kB,131kB / 303kB
1.66%,100.8MiB / 3.835GiB,93kB / 47.1kB,131kB / 303kB
1.66%,100.8MiB / 3.835GiB,93kB / 47.1kB,131kB / 303kB
1.68%,100.8MiB / 3.835GiB,93kB / 47.1kB,131kB / 303kB
1.68%,100.8MiB / 3.835GiB,93kB / 47.1kB,131kB / 303kB
1.56%,100.8MiB / 3.835GiB,93kB / 47.1kB,131kB / 303kB
1.56%,100.8MiB / 3.835GiB,93kB / 47.1kB,131kB / 303kB
1.77%,100.8MiB / 3.835GiB,93kB / 47.1kB,131kB / 303kB
1.77%,100.8MiB / 3.835GiB,93kB / 47.1kB,131kB / 303kB
1.58%,100.8MiB / 3.835GiB,93kB / 47.1kB,131kB / 303kB
1.58%,100.8MiB / 3.835GiB,93kB / 47.1kB,131kB / 303kB
1.74%,100.8MiB / 3.835GiB,93.1kB / 47.1kB,131kB / 303kB
1.74%,100.8MiB / 3.835GiB,93.1kB / 47.1kB,131kB / 303kB
1.73%,100.8MiB / 3.835GiB,93.3kB / 47.3kB,131kB / 303kB
1.73%,100.8MiB / 3.835GiB,93.3kB / 47.3kB,131kB / 303kB
1.69%,100.8MiB / 3.835GiB,93.3kB / 47.3kB,131kB / 303kB
1.69%,100.8MiB / 3.835GiB,93.3kB / 47.3kB,131kB / 303kB
1.80%,100.8MiB / 3.835GiB,93.3kB / 47.3kB,131kB / 303kB
1.80%,100.8MiB / 3.835GiB,93.3kB / 47.3kB,131kB / 303kB
1.84%,100.8MiB / 3.835GiB,93.3kB / 47.3kB,131kB / 303kB
1.84%,100.8MiB / 3.835GiB,93.3kB / 47.3kB,131kB / 303kB
1.65%,100.8MiB / 3.835GiB,93.3kB / 47.3kB,131kB / 303kB
1.65%,100.8MiB / 3.835GiB,93.3kB / 47.3kB,131kB / 303kB
1.65%,100.8MiB / 3.835GiB,93.3kB / 47.3kB,131kB / 303kB
1.65%,100.8MiB / 3.835GiB,93.3kB / 47.3kB,131kB / 303kB
1.67%,100.8MiB / 3.835GiB,93.3kB / 47.3kB,131kB / 303kB
1.67%,100.8MiB / 3.835GiB,93.3kB / 47.3kB,131kB / 303kB
1.79%,100.9MiB / 3.835GiB,93.3kB / 47.3kB,131kB / 303kB
1.79%,100.9MiB / 3.835GiB,93.3kB / 47.3kB,131kB / 303kB
1.73%,100.9MiB / 3.835GiB,93.3kB / 47.3kB,131kB / 303kB
1.73%,100.9MiB / 3.835GiB,93.3kB / 47.3kB,131kB / 303kB
1.75%,100.9MiB / 3.835GiB,93.3kB / 47.3kB,131kB / 303kB
1.75%,100.9MiB / 3.835GiB,93.3kB / 47.3kB,131kB / 303kB
1.70%,100.9MiB / 3.835GiB,93.3kB / 47.3kB,131kB / 303kB
1.70%,100.9MiB / 3.835GiB,93.3kB / 47.3kB,131kB / 303kB
1.59%,100.9MiB / 3.835GiB,93.3kB / 47.3kB,131kB / 303kB
1.59%,100.9MiB / 3.835GiB,93.3kB / 47.3kB,131kB / 303kB
1.59%,100.9MiB / 3.835GiB,93.3kB / 47.3kB,131kB / 303kB
1.76%,100.9MiB / 3.835GiB,93.3kB / 47.3kB,131kB / 303kB
1.76%,100.9MiB / 3.835GiB,93.3kB / 47.3kB,131kB / 303kB
1.62%,100.9MiB / 3.835GiB,93.3kB / 47.3kB,131kB / 303kB
1.62%,100.9MiB / 3.835GiB,93.3kB / 47.3kB,131kB / 303kB
1.57%,100.9MiB / 3.835GiB,93.3kB / 47.4kB,131kB / 303kB
1.57%,100.9MiB / 3.835GiB,93.3kB / 47.4kB,131kB / 303kB
1.54%,100.9MiB / 3.835GiB,93.5kB / 47.6kB,131kB / 303kB
1.54%,100.9MiB / 3.835GiB,93.5kB / 47.6kB,131kB / 303kB
1.75%,100.9MiB / 3.835GiB,93.5kB / 47.6kB,131kB / 303kB
1.75%,100.9MiB / 3.835GiB,93.5kB / 47.6kB,131kB / 303kB
1.80%,100.9MiB / 3.835GiB,93.5kB / 47.6kB,131kB / 303kB
1.80%,100.9MiB / 3.835GiB,93.5kB / 47.6kB,131kB / 303kB
1.50%,100.9MiB / 3.835GiB,93.5kB / 47.6kB,131kB / 303kB
1.50%,100.9MiB / 3.835GiB,93.5kB / 47.6kB,131kB / 303kB
1.64%,100.9MiB / 3.835GiB,93.5kB / 47.6kB,131kB / 303kB
1.64%,100.9MiB / 3.835GiB,93.5kB / 47.6kB,131kB / 303kB
1.74%,100.9MiB / 3.835GiB,93.5kB / 47.6kB,131kB / 303kB
1.74%,100.9MiB / 3.835GiB,93.5kB / 47.6kB,131kB / 303kB
2.03%,100.9MiB / 3.835GiB,93.5kB / 47.6kB,131kB / 303kB
2.03%,100.9MiB / 3.835GiB,93.5kB / 47.6kB,131kB / 303kB
19.85%,116.8MiB / 3.835GiB,93.5kB / 47.6kB,131kB / 303kB
19.85%,116.8MiB / 3.835GiB,93.5kB / 47.6kB,131kB / 303kB
66.62%,116.6MiB / 3.835GiB,93.5kB / 47.6kB,131kB / 303kB
66.62%,116.6MiB / 3.835GiB,93.5kB / 47.6kB,131kB / 303kB
59.80%,116.6MiB / 3.835GiB,93.5kB / 47.6kB,131kB / 303kB
59.80%,116.6MiB / 3.835GiB,93.5kB / 47.6kB,131kB / 303kB
56.68%,116.6MiB / 3.835GiB,93.5kB / 47.6kB,131kB / 303kB
56.68%,116.6MiB / 3.835GiB,93.5kB / 47.6kB,131kB / 303kB
53.04%,116.6MiB / 3.835GiB,93.5kB / 47.6kB,131kB / 303kB
53.04%,116.6MiB / 3.835GiB,93.5kB / 47.6kB,131kB / 303kB
31.95%,116.6MiB / 3.835GiB,93.5kB / 47.6kB,131kB / 303kB
31.95%,116.6MiB / 3.835GiB,93.5kB / 47.6kB,131kB / 303kB
2.10%,116.6MiB / 3.835GiB,93.5kB / 47.6kB,131kB / 303kB
2.10%,116.6MiB / 3.835GiB,93.5kB / 47.6kB,131kB / 303kB
2.23%,116.6MiB / 3.835GiB,93.7kB / 47.7kB,131kB / 303kB
2.23%,116.6MiB / 3.835GiB,93.7kB / 47.7kB,131kB / 303kB
4.84%,117.3MiB / 3.835GiB,111kB / 58.7kB,131kB / 360kB
4.84%,117.3MiB / 3.835GiB,111kB / 58.7kB,131kB / 360kB
2.09%,117.4MiB / 3.835GiB,111kB / 58.7kB,131kB / 360kB
2.09%,117.4MiB / 3.835GiB,111kB / 58.7kB,131kB / 360kB
1.65%,117.4MiB / 3.835GiB,111kB / 58.7kB,131kB / 360kB
1.65%,117.4MiB / 3.835GiB,111kB / 58.7kB,131kB / 360kB
1.88%,117.4MiB / 3.835GiB,111kB / 58.7kB,131kB / 360kB
1.88%,117.4MiB / 3.835GiB,111kB / 58.7kB,131kB / 360kB
1.76%,117.4MiB / 3.835GiB,111kB / 58.8kB,131kB / 360kB
1.76%,117.4MiB / 3.835GiB,111kB / 58.8kB,131kB / 360kB
1.47%,117.4MiB / 3.835GiB,111kB / 58.8kB,131kB / 360kB
1.47%,117.4MiB / 3.835GiB,111kB / 58.8kB,131kB / 360kB
1.88%,117.4MiB / 3.835GiB,111kB / 58.8kB,131kB / 360kB
1.88%,117.4MiB / 3.835GiB,111kB / 58.8kB,131kB / 360kB
1.59%,117.4MiB / 3.835GiB,111kB / 58.8kB,131kB / 360kB
1.59%,117.4MiB / 3.835GiB,111kB / 58.8kB,131kB / 360kB
1.62%,117.4MiB / 3.835GiB,111kB / 58.8kB,131kB / 360kB
1.62%,117.4MiB / 3.835GiB,111kB / 58.8kB,131kB / 360kB
1.53%,117.4MiB / 3.835GiB,111kB / 58.8kB,131kB / 360kB
1.53%,117.4MiB / 3.835GiB,111kB / 58.8kB,131kB / 360kB
1.61%,117.4MiB / 3.835GiB,111kB / 58.8kB,131kB / 360kB
1.61%,117.4MiB / 3.835GiB,111kB / 58.8kB,131kB / 360kB
1.51%,117.4MiB / 3.835GiB,111kB / 58.8kB,131kB / 360kB
1.51%,117.4MiB / 3.835GiB,111kB / 58.8kB,131kB / 360kB
1.62%,117.4MiB / 3.835GiB,111kB / 58.8kB,131kB / 360kB
1.62%,117.4MiB / 3.835GiB,111kB / 58.8kB,131kB / 360kB
1.68%,117.4MiB / 3.835GiB,111kB / 58.8kB,131kB / 360kB
1.68%,117.4MiB / 3.835GiB,111kB / 58.8kB,131kB / 360kB
1.65%,117.4MiB / 3.835GiB,112kB / 58.9kB,131kB / 360kB
1.65%,117.4MiB / 3.835GiB,112kB / 58.9kB,131kB / 360kB
1.65%,117.4MiB / 3.835GiB,112kB / 58.9kB,131kB / 360kB
1.75%,117.4MiB / 3.835GiB,112kB / 59.2kB,131kB / 360kB
1.75%,117.4MiB / 3.835GiB,112kB / 59.2kB,131kB / 360kB
1.61%,117.4MiB / 3.835GiB,112kB / 59.2kB,131kB / 360kB
1.61%,117.4MiB / 3.835GiB,112kB / 59.2kB,131kB / 360kB
1.42%,117.4MiB / 3.835GiB,112kB / 59.2kB,131kB / 360kB
1.42%,117.4MiB / 3.835GiB,112kB / 59.2kB,131kB / 360kB
1.55%,117.4MiB / 3.835GiB,112kB / 59.2kB,131kB / 360kB
1.55%,117.4MiB / 3.835GiB,112kB / 59.2kB,131kB / 360kB
1.36%,117.4MiB / 3.835GiB,112kB / 59.2kB,131kB / 360kB
1.36%,117.4MiB / 3.835GiB,112kB / 59.2kB,131kB / 360kB
1.38%,117.4MiB / 3.835GiB,112kB / 59.2kB,131kB / 360kB
1.38%,117.4MiB / 3.835GiB,112kB / 59.2kB,131kB / 360kB
1.42%,117.4MiB / 3.835GiB,112kB / 59.2kB,131kB / 360kB
1.42%,117.4MiB / 3.835GiB,112kB / 59.2kB,131kB / 360kB
1.43%,117.4MiB / 3.835GiB,112kB / 59.2kB,131kB / 360kB
1.43%,117.4MiB / 3.835GiB,112kB / 59.2kB,131kB / 360kB
1.46%,117.4MiB / 3.835GiB,112kB / 59.2kB,131kB / 360kB
1.46%,117.4MiB / 3.835GiB,112kB / 59.2kB,131kB / 360kB
1.50%,117.4MiB / 3.835GiB,112kB / 59.2kB,131kB / 360kB
1.50%,117.4MiB / 3.835GiB,112kB / 59.2kB,131kB / 360kB
1.34%,117.4MiB / 3.835GiB,112kB / 59.2kB,131kB / 360kB
1.34%,117.4MiB / 3.835GiB,112kB / 59.2kB,131kB / 360kB
1.50%,117.4MiB / 3.835GiB,112kB / 59.2kB,131kB / 360kB
1.50%,117.4MiB / 3.835GiB,112kB / 59.2kB,131kB / 360kB
1.60%,117.4MiB / 3.835GiB,112kB / 59.2kB,131kB / 360kB
1.60%,117.4MiB / 3.835GiB,112kB / 59.2kB,131kB / 360kB
1.65%,117.4MiB / 3.835GiB,112kB / 59.2kB,131kB / 360kB
1.65%,117.4MiB / 3.835GiB,112kB / 59.2kB,131kB / 360kB
1.62%,117.4MiB / 3.835GiB,112kB / 59.3kB,131kB / 360kB
1.62%,117.4MiB / 3.835GiB,112kB / 59.3kB,131kB / 360kB
1.61%,117.4MiB / 3.835GiB,112kB / 59.5kB,131kB / 360kB
1.61%,117.4MiB / 3.835GiB,112kB / 59.5kB,131kB / 360kB
1.65%,117.4MiB / 3.835GiB,112kB / 59.5kB,131kB / 360kB
1.65%,117.4MiB / 3.835GiB,112kB / 59.5kB,131kB / 360kB
1.63%,117.4MiB / 3.835GiB,112kB / 59.5kB,131kB / 360kB
1.63%,117.4MiB / 3.835GiB,112kB / 59.5kB,131kB / 360kB
1.78%,117.4MiB / 3.835GiB,112kB / 59.5kB,131kB / 360kB
1.78%,117.4MiB / 3.835GiB,112kB / 59.5kB,131kB / 360kB
1.63%,117.4MiB / 3.835GiB,112kB / 59.5kB,131kB / 360kB
1.63%,117.4MiB / 3.835GiB,112kB / 59.5kB,131kB / 360kB
1.64%,117.4MiB / 3.835GiB,112kB / 59.5kB,131kB / 360kB
1.64%,117.4MiB / 3.835GiB,112kB / 59.5kB,131kB / 360kB
1.90%,117.5MiB / 3.835GiB,112kB / 59.5kB,131kB / 360kB
1.90%,117.5MiB / 3.835GiB,112kB / 59.5kB,131kB / 360kB
8.54%,130MiB / 3.835GiB,112kB / 59.5kB,131kB / 360kB
8.54%,130MiB / 3.835GiB,112kB / 59.5kB,131kB / 360kB
44.22%,150.7MiB / 3.835GiB,112kB / 59.5kB,131kB / 360kB
44.22%,150.7MiB / 3.835GiB,112kB / 59.5kB,131kB / 360kB
54.18%,150.7MiB / 3.835GiB,112kB / 59.5kB,131kB / 360kB
54.18%,150.7MiB / 3.835GiB,112kB / 59.5kB,131kB / 360kB
56.56%,150.7MiB / 3.835GiB,112kB / 59.5kB,131kB / 360kB
56.56%,150.7MiB / 3.835GiB,112kB / 59.5kB,131kB / 360kB
52.37%,150.7MiB / 3.835GiB,112kB / 59.5kB,131kB / 360kB
52.37%,150.7MiB / 3.835GiB,112kB / 59.5kB,131kB / 360kB
62.55%,150.7MiB / 3.835GiB,112kB / 59.5kB,131kB / 360kB
62.55%,150.7MiB / 3.835GiB,112kB / 59.5kB,131kB / 360kB
1.99%,150.7MiB / 3.835GiB,112kB / 59.5kB,131kB / 360kB
1.99%,150.7MiB / 3.835GiB,112kB / 59.5kB,131kB / 360kB
2.28%,150.7MiB / 3.835GiB,112kB / 59.6kB,131kB / 360kB
2.28%,150.7MiB / 3.835GiB,112kB / 59.6kB,131kB / 360kB
2.28%,150.7MiB / 3.835GiB,112kB / 59.6kB,131kB / 360kB
4.12%,150.7MiB / 3.835GiB,130kB / 70.6kB,131kB / 410kB
4.12%,150.7MiB / 3.835GiB,130kB / 70.6kB,131kB / 410kB
1.66%,150.7MiB / 3.835GiB,130kB / 70.6kB,131kB / 410kB
1.66%,150.7MiB / 3.835GiB,130kB / 70.6kB,131kB / 410kB
1.48%,150.7MiB / 3.835GiB,130kB / 70.6kB,131kB / 410kB
1.48%,150.7MiB / 3.835GiB,130kB / 70.6kB,131kB / 410kB
1.54%,150.7MiB / 3.835GiB,130kB / 70.6kB,131kB / 410kB
1.54%,150.7MiB / 3.835GiB,130kB / 70.6kB,131kB / 410kB
1.47%,150.7MiB / 3.835GiB,130kB / 70.7kB,131kB / 410kB
1.47%,150.7MiB / 3.835GiB,130kB / 70.7kB,131kB / 410kB
1.57%,150.7MiB / 3.835GiB,130kB / 70.9kB,131kB / 410kB
1.57%,150.7MiB / 3.835GiB,130kB / 70.9kB,131kB / 410kB
1.52%,150.7MiB / 3.835GiB,130kB / 70.9kB,131kB / 410kB
1.52%,150.7MiB / 3.835GiB,130kB / 70.9kB,131kB / 410kB
1.49%,150.7MiB / 3.835GiB,130kB / 70.9kB,131kB / 410kB
1.49%,150.7MiB / 3.835GiB,130kB / 70.9kB,131kB / 410kB
1.52%,150.7MiB / 3.835GiB,130kB / 70.9kB,131kB / 410kB
1.52%,150.7MiB / 3.835GiB,130kB / 70.9kB,131kB / 410kB
1.39%,150.7MiB / 3.835GiB,130kB / 70.9kB,131kB / 410kB
1.39%,150.7MiB / 3.835GiB,130kB / 70.9kB,131kB / 410kB
1.53%,150.7MiB / 3.835GiB,130kB / 70.9kB,131kB / 410kB
1.53%,150.7MiB / 3.835GiB,130kB / 70.9kB,131kB / 410kB
1.48%,150.7MiB / 3.835GiB,130kB / 70.9kB,131kB / 410kB
1.48%,150.7MiB / 3.835GiB,130kB / 70.9kB,131kB / 410kB
1.53%,150.7MiB / 3.835GiB,130kB / 70.9kB,131kB / 410kB
1.53%,150.7MiB / 3.835GiB,130kB / 70.9kB,131kB / 410kB
1.58%,150.7MiB / 3.835GiB,130kB / 70.9kB,131kB / 410kB
1.58%,150.7MiB / 3.835GiB,130kB / 70.9kB,131kB / 410kB
1.54%,150.7MiB / 3.835GiB,131kB / 71.1kB,131kB / 410kB
1.54%,150.7MiB / 3.835GiB,131kB / 71.1kB,131kB / 410kB
1.62%,150.7MiB / 3.835GiB,131kB / 71.3kB,131kB / 410kB
1.62%,150.7MiB / 3.835GiB,131kB / 71.3kB,131kB / 410kB
1.62%,150.7MiB / 3.835GiB,131kB / 71.3kB,131kB / 410kB
1.62%,150.7MiB / 3.835GiB,131kB / 71.3kB,131kB / 410kB
1.74%,150.7MiB / 3.835GiB,131kB / 71.3kB,131kB / 410kB
1.74%,150.7MiB / 3.835GiB,131kB / 71.3kB,131kB / 410kB
1.68%,150.7MiB / 3.835GiB,131kB / 71.3kB,131kB / 410kB
1.68%,150.7MiB / 3.835GiB,131kB / 71.3kB,131kB / 410kB
1.58%,150.7MiB / 3.835GiB,131kB / 71.3kB,131kB / 410kB
1.58%,150.7MiB / 3.835GiB,131kB / 71.3kB,131kB / 410kB
1.45%,150.7MiB / 3.835GiB,131kB / 71.3kB,131kB / 410kB
1.45%,150.7MiB / 3.835GiB,131kB / 71.3kB,131kB / 410kB
1.46%,150.7MiB / 3.835GiB,131kB / 71.3kB,131kB / 410kB
1.46%,150.7MiB / 3.835GiB,131kB / 71.3kB,131kB / 410kB
1.53%,150.7MiB / 3.835GiB,131kB / 71.3kB,131kB / 410kB
1.53%,150.7MiB / 3.835GiB,131kB / 71.3kB,131kB / 410kB
1.49%,150.7MiB / 3.835GiB,131kB / 71.3kB,131kB / 410kB
1.49%,150.7MiB / 3.835GiB,131kB / 71.3kB,131kB / 410kB
1.68%,150.7MiB / 3.835GiB,131kB / 71.3kB,131kB / 410kB
1.68%,150.7MiB / 3.835GiB,131kB / 71.3kB,131kB / 410kB
1.78%,150.7MiB / 3.835GiB,131kB / 71.3kB,131kB / 410kB
1.78%,150.7MiB / 3.835GiB,131kB / 71.3kB,131kB / 410kB
1.68%,150.7MiB / 3.835GiB,131kB / 71.3kB,131kB / 410kB
1.68%,150.7MiB / 3.835GiB,131kB / 71.3kB,131kB / 410kB
1.71%,150.7MiB / 3.835GiB,131kB / 71.3kB,131kB / 410kB
1.71%,150.7MiB / 3.835GiB,131kB / 71.3kB,131kB / 410kB
1.69%,150.7MiB / 3.835GiB,131kB / 71.7kB,131kB / 410kB
1.69%,150.7MiB / 3.835GiB,131kB / 71.7kB,131kB / 410kB
1.56%,150.7MiB / 3.835GiB,131kB / 71.8kB,131kB / 410kB
1.56%,150.7MiB / 3.835GiB,131kB / 71.8kB,131kB / 410kB
1.50%,150.7MiB / 3.835GiB,131kB / 72kB,131kB / 410kB
1.50%,150.7MiB / 3.835GiB,131kB / 72kB,131kB / 410kB
1.55%,150.7MiB / 3.835GiB,131kB / 72kB,131kB / 410kB
1.55%,150.7MiB / 3.835GiB,131kB / 72kB,131kB / 410kB
1.51%,150.7MiB / 3.835GiB,131kB / 72kB,131kB / 410kB
1.51%,150.7MiB / 3.835GiB,131kB / 72kB,131kB / 410kB
1.62%,150.7MiB / 3.835GiB,131kB / 72.1kB,131kB / 410kB
1.62%,150.7MiB / 3.835GiB,131kB / 72.1kB,131kB / 410kB
1.68%,150.7MiB / 3.835GiB,132kB / 72.1kB,131kB / 410kB
1.68%,150.7MiB / 3.835GiB,132kB / 72.1kB,131kB / 410kB
1.89%,150.7MiB / 3.835GiB,132kB / 72.1kB,131kB / 410kB
1.89%,150.7MiB / 3.835GiB,132kB / 72.1kB,131kB / 410kB
