CPU,Mem,Net,Block
0.09%,14.38MiB / 3.835GiB,22.5kB / 37.5kB,0B / 279kB
0.07%,14.38MiB / 3.835GiB,22.5kB / 37.5kB,0B / 279kB
0.07%,14.38MiB / 3.835GiB,22.5kB / 37.5kB,0B / 279kB
0.09%,14.38MiB / 3.835GiB,22.6kB / 37.6kB,0B / 279kB
0.09%,14.38MiB / 3.835GiB,22.6kB / 37.6kB,0B / 279kB
0.06%,14.38MiB / 3.835GiB,22.6kB / 37.6kB,0B / 279kB
0.06%,14.38MiB / 3.835GiB,22.6kB / 37.6kB,0B / 279kB
0.08%,14.38MiB / 3.835GiB,22.6kB / 37.6kB,0B / 279kB
0.08%,14.38MiB / 3.835GiB,22.6kB / 37.6kB,0B / 279kB
0.08%,14.38MiB / 3.835GiB,22.6kB / 37.6kB,0B / 279kB
0.08%,14.38MiB / 3.835GiB,22.6kB / 37.6kB,0B / 279kB
0.06%,14.38MiB / 3.835GiB,22.6kB / 37.6kB,0B / 279kB
0.06%,14.38MiB / 3.835GiB,22.6kB / 37.6kB,0B / 279kB
0.10%,14.38MiB / 3.835GiB,22.6kB / 37.6kB,0B / 279kB
0.10%,14.38MiB / 3.835GiB,22.6kB / 37.6kB,0B / 279kB
0.09%,14.38MiB / 3.835GiB,22.6kB / 37.6kB,0B / 279kB
0.09%,14.38MiB / 3.835GiB,22.6kB / 37.6kB,0B / 279kB
0.11%,14.38MiB / 3.835GiB,22.6kB / 37.6kB,0B / 279kB
0.11%,14.38MiB / 3.835GiB,22.6kB / 37.6kB,0B / 279kB
0.06%,14.38MiB / 3.835GiB,22.6kB / 37.6kB,0B / 279kB
0.06%,14.38MiB / 3.835GiB,22.6kB / 37.6kB,0B / 279kB
0.10%,14.38MiB / 3.835GiB,22.6kB / 37.6kB,0B / 279kB
0.10%,14.38MiB / 3.835GiB,22.6kB / 37.6kB,0B / 279kB
0.07%,14.38MiB / 3.835GiB,22.6kB / 37.6kB,0B / 279kB
0.07%,14.38MiB / 3.835GiB,22.6kB / 37.6kB,0B / 279kB
0.07%,14.38MiB / 3.835GiB,22.6kB / 37.6kB,0B / 279kB
0.07%,14.38MiB / 3.835GiB,22.6kB / 37.6kB,0B / 279kB
0.07%,14.38MiB / 3.835GiB,22.6kB / 37.6kB,0B / 279kB
0.07%,14.38MiB / 3.835GiB,22.6kB / 37.6kB,0B / 279kB
0.07%,14.38MiB / 3.835GiB,22.6kB / 37.6kB,0B / 279kB
0.08%,14.38MiB / 3.835GiB,22.6kB / 37.6kB,0B / 279kB
0.08%,14.38MiB / 3.835GiB,22.6kB / 37.6kB,0B / 279kB
0.06%,14.38MiB / 3.835GiB,22.6kB / 37.6kB,0B / 279kB
0.06%,14.38MiB / 3.835GiB,22.6kB / 37.6kB,0B / 279kB
0.10%,14.38MiB / 3.835GiB,22.7kB / 37.8kB,0B / 279kB
0.10%,14.38MiB / 3.835GiB,22.7kB / 37.8kB,0B / 279kB
0.07%,14.38MiB / 3.835GiB,22.7kB / 37.8kB,0B / 279kB
0.07%,14.38MiB / 3.835GiB,22.7kB / 37.8kB,0B / 279kB
0.09%,14.38MiB / 3.835GiB,22.7kB / 37.8kB,0B / 279kB
0.09%,14.38MiB / 3.835GiB,22.7kB / 37.8kB,0B / 279kB
0.07%,14.38MiB / 3.835GiB,22.7kB / 37.8kB,0B / 279kB
0.07%,14.38MiB / 3.835GiB,22.7kB / 37.8kB,0B / 279kB
0.08%,14.38MiB / 3.835GiB,22.7kB / 37.8kB,0B / 279kB
0.08%,14.38MiB / 3.835GiB,22.7kB / 37.8kB,0B / 279kB
0.08%,14.38MiB / 3.835GiB,22.8kB / 37.8kB,0B / 279kB
0.08%,14.38MiB / 3.835GiB,22.8kB / 37.8kB,0B / 279kB
0.09%,14.38MiB / 3.835GiB,22.8kB / 37.8kB,0B / 279kB
0.09%,14.38MiB / 3.835GiB,22.8kB / 37.8kB,0B / 279kB
0.07%,14.38MiB / 3.835GiB,22.8kB / 37.8kB,0B / 279kB
0.07%,14.38MiB / 3.835GiB,22.8kB / 37.8kB,0B / 279kB
0.09%,14.38MiB / 3.835GiB,22.8kB / 37.8kB,0B / 279kB
0.09%,14.38MiB / 3.835GiB,22.8kB / 37.8kB,0B / 279kB
0.07%,14.38MiB / 3.835GiB,22.8kB / 37.8kB,0B / 279kB
0.07%,14.38MiB / 3.835GiB,22.8kB / 37.8kB,0B / 279kB
0.12%,14.38MiB / 3.835GiB,22.8kB / 37.8kB,0B / 279kB
0.12%,14.38MiB / 3.835GiB,22.8kB / 37.8kB,0B / 279kB
0.07%,14.38MiB / 3.835GiB,22.8kB / 37.8kB,0B / 279kB
0.07%,14.38MiB / 3.835GiB,22.8kB / 37.8kB,0B / 279kB
0.09%,14.38MiB / 3.835GiB,22.8kB / 37.8kB,0B / 279kB
0.09%,14.38MiB / 3.835GiB,22.8kB / 37.8kB,0B / 279kB
0.07%,14.38MiB / 3.835GiB,22.8kB / 37.8kB,0B / 279kB
0.07%,14.38MiB / 3.835GiB,22.8kB / 37.8kB,0B / 279kB
0.09%,14.38MiB / 3.835GiB,22.9kB / 37.9kB,0B / 279kB
0.09%,14.38MiB / 3.835GiB,22.9kB / 37.9kB,0B / 279kB
0.61%,14.39MiB / 3.835GiB,28.7kB / 50kB,0B / 328kB
0.61%,14.39MiB / 3.835GiB,28.7kB / 50kB,0B / 328kB
0.12%,14.39MiB / 3.835GiB,28.7kB / 50kB,0B / 328kB
0.12%,14.39MiB / 3.835GiB,28.7kB / 50kB,0B / 328kB
0.06%,14.39MiB / 3.835GiB,28.7kB / 50kB,0B / 328kB
0.06%,14.39MiB / 3.835GiB,28.7kB / 50kB,0B / 328kB
0.09%,14.39MiB / 3.835GiB,28.7kB / 50kB,0B / 328kB
0.09%,14.39MiB / 3.835GiB,28.7kB / 50kB,0B / 328kB
0.06%,14.39MiB / 3.835GiB,28.7kB / 50kB,0B / 328kB
0.06%,14.39MiB / 3.835GiB,28.7kB / 50kB,0B / 328kB
0.14%,14.39MiB / 3.835GiB,28.8kB / 50kB,0B / 328kB
0.14%,14.39MiB / 3.835GiB,28.8kB / 50kB,0B / 328kB
0.07%,14.39MiB / 3.835GiB,28.8kB / 50kB,0B / 328kB
0.07%,14.39MiB / 3.835GiB,28.8kB / 50kB,0B / 328kB
0.10%,14.39MiB / 3.835GiB,28.8kB / 50kB,0B / 328kB
0.10%,14.39MiB / 3.835GiB,28.8kB / 50kB,0B / 328kB
0.07%,14.39MiB / 3.835GiB,28.8kB / 50kB,0B / 328kB
0.07%,14.39MiB / 3.835GiB,28.8kB / 50kB,0B / 328kB
0.08%,14.39MiB / 3.835GiB,28.8kB / 50kB,0B / 328kB
0.08%,14.39MiB / 3.835GiB,28.8kB / 50kB,0B / 328kB
0.09%,14.39MiB / 3.835GiB,28.8kB / 50kB,0B / 328kB
0.09%,14.39MiB / 3.835GiB,28.8kB / 50kB,0B / 328kB
0.08%,14.39MiB / 3.835GiB,28.8kB / 50kB,0B / 328kB
0.08%,14.39MiB / 3.835GiB,28.8kB / 50kB,0B / 328kB
0.09%,14.39MiB / 3.835GiB,28.8kB / 50kB,0B / 328kB
0.09%,14.39MiB / 3.835GiB,28.8kB / 50kB,0B / 328kB
0.09%,14.39MiB / 3.835GiB,28.8kB / 50kB,0B / 328kB
0.09%,14.39MiB / 3.835GiB,28.8kB / 50kB,0B / 328kB
0.07%,14.39MiB / 3.835GiB,28.8kB / 50kB,0B / 328kB
0.07%,14.39MiB / 3.835GiB,28.8kB / 50kB,0B / 328kB
0.07%,14.39MiB / 3.835GiB,28.8kB / 50kB,0B / 328kB
0.10%,14.39MiB / 3.835GiB,28.9kB / 50.2kB,0B / 328kB
0.10%,14.39MiB / 3.835GiB,28.9kB / 50.2kB,0B / 328kB
0.06%,14.39MiB / 3.835GiB,28.9kB / 50.2kB,0B / 328kB
0.06%,14.39MiB / 3.835GiB,28.9kB / 50.2kB,0B / 328kB
0.76%,14.39MiB / 3.835GiB,29.2kB / 50.4kB,0B / 328kB
0.76%,14.39MiB / 3.835GiB,29.2kB / 50.4kB,0B / 328kB
0.07%,14.39MiB / 3.835GiB,29.2kB / 50.4kB,0B / 328kB
0.07%,14.39MiB / 3.835GiB,29.2kB / 50.4kB,0B / 328kB
0.08%,14.39MiB / 3.835GiB,29.2kB / 50.4kB,0B / 328kB
0.08%,14.39MiB / 3.835GiB,29.2kB / 50.4kB,0B / 328kB
0.08%,14.39MiB / 3.835GiB,29.2kB / 50.4kB,0B / 328kB
0.08%,14.39MiB / 3.835GiB,29.2kB / 50.4kB,0B / 328kB
0.09%,14.39MiB / 3.835GiB,29.2kB / 50.4kB,0B / 328kB
0.09%,14.39MiB / 3.835GiB,29.2kB / 50.4kB,0B / 328kB
0.07%,14.39MiB / 3.835GiB,29.2kB / 50.4kB,0B / 328kB
0.07%,14.39MiB / 3.835GiB,29.2kB / 50.4kB,0B / 328kB
0.08%,14.39MiB / 3.835GiB,29.2kB / 50.4kB,0B / 328kB
0.08%,14.39MiB / 3.835GiB,29.2kB / 50.4kB,0B / 328kB
0.07%,14.39MiB / 3.835GiB,29.2kB / 50.4kB,0B / 328kB
0.07%,14.39MiB / 3.835GiB,29.2kB / 50.4kB,0B / 328kB
0.10%,14.39MiB / 3.835GiB,29.2kB / 50.4kB,0B / 328kB
0.10%,14.39MiB / 3.835GiB,29.2kB / 50.4kB,0B / 328kB
0.07%,14.39MiB / 3.835GiB,29.2kB / 50.4kB,0B / 328kB
0.07%,14.39MiB / 3.835GiB,29.2kB / 50.4kB,0B / 328kB
0.10%,14.39MiB / 3.835GiB,29.2kB / 50.4kB,0B / 328kB
0.10%,14.39MiB / 3.835GiB,29.2kB / 50.4kB,0B / 328kB
0.07%,14.39MiB / 3.835GiB,29.2kB / 50.4kB,0B / 328kB
0.07%,14.39MiB / 3.835GiB,29.2kB / 50.4kB,0B / 328kB
0.09%,14.39MiB / 3.835GiB,29.2kB / 50.4kB,0B / 328kB
0.09%,14.39MiB / 3.835GiB,29.2kB / 50.4kB,0B / 328kB
0.07%,14.39MiB / 3.835GiB,29.3kB / 50.5kB,0B / 328kB
0.07%,14.39MiB / 3.835GiB,29.3kB / 50.5kB,0B / 328kB
0.08%,14.39MiB / 3.835GiB,29.3kB / 50.5kB,0B / 328kB
0.08%,14.39MiB / 3.835GiB,29.3kB / 50.5kB,0B / 328kB
0.07%,14.39MiB / 3.835GiB,29.3kB / 50.5kB,0B / 328kB
0.07%,14.39MiB / 3.835GiB,29.3kB / 50.5kB,0B / 328kB
0.12%,14.39MiB / 3.835GiB,29.3kB / 50.5kB,0B / 328kB
0.12%,14.39MiB / 3.835GiB,29.3kB / 50.5kB,0B / 328kB
0.07%,14.39MiB / 3.835GiB,29.3kB / 50.5kB,0B / 328kB
0.07%,14.39MiB / 3.835GiB,29.3kB / 50.5kB,0B / 328kB
0.14%,14.39MiB / 3.835GiB,29.4kB / 50.5kB,0B / 328kB
0.14%,14.39MiB / 3.835GiB,29.4kB / 50.5kB,0B / 328kB
0.06%,14.39MiB / 3.835GiB,29.4kB / 50.5kB,0B / 328kB
0.06%,14.39MiB / 3.835GiB,29.4kB / 50.5kB,0B / 328kB
0.10%,14.39MiB / 3.835GiB,29.4kB / 50.5kB,0B / 328kB
0.10%,14.39MiB / 3.835GiB,29.4kB / 50.5kB,0B / 328kB
0.07%,14.39MiB / 3.835GiB,29.4kB / 50.5kB,0B / 328kB
0.07%,14.39MiB / 3.835GiB,29.4kB / 50.5kB,0B / 328kB
0.11%,14.39MiB / 3.835GiB,29.4kB / 50.5kB,0B / 328kB
0.11%,14.39MiB / 3.835GiB,29.4kB / 50.5kB,0B / 328kB
0.07%,14.39MiB / 3.835GiB,29.4kB / 50.5kB,0B / 328kB
0.07%,14.39MiB / 3.835GiB,29.4kB / 50.5kB,0B / 328kB
0.11%,14.39MiB / 3.835GiB,29.4kB / 50.5kB,0B / 328kB
0.11%,14.39MiB / 3.835GiB,29.4kB / 50.5kB,0B / 328kB
0.10%,14.39MiB / 3.835GiB,29.4kB / 50.5kB,0B / 328kB
0.10%,14.39MiB / 3.835GiB,29.4kB / 50.5kB,0B / 328kB
0.10%,14.39MiB / 3.835GiB,29.4kB / 50.5kB,0B / 328kB
0.10%,14.39MiB / 3.835GiB,29.4kB / 50.5kB,0B / 328kB
0.19%,14.39MiB / 3.835GiB,29.4kB / 50.5kB,0B / 328kB
0.19%,14.39MiB / 3.835GiB,29.4kB / 50.5kB,0B / 328kB
0.63%,14.41MiB / 3.835GiB,35.4kB / 62.7kB,0B / 369kB
0.63%,14.41MiB / 3.835GiB,35.4kB / 62.7kB,0B / 369kB
0.63%,14.41MiB / 3.835GiB,35.4kB / 62.7kB,0B / 369kB
0.17%,14.41MiB / 3.835GiB,35.4kB / 62.7kB,0B / 369kB
0.17%,14.41MiB / 3.835GiB,35.4kB / 62.7kB,0B / 369kB
0.07%,14.41MiB / 3.835GiB,35.4kB / 62.7kB,0B / 369kB
0.07%,14.41MiB / 3.835GiB,35.4kB / 62.7kB,0B / 369kB
0.08%,14.41MiB / 3.835GiB,35.4kB / 62.7kB,0B / 369kB
0.08%,14.41MiB / 3.835GiB,35.4kB / 62.7kB,0B / 369kB
0.08%,14.41MiB / 3.835GiB,35.4kB / 62.7kB,0B / 369kB
0.08%,14.41MiB / 3.835GiB,35.4kB / 62.7kB,0B / 369kB
0.08%,14.41MiB / 3.835GiB,35.4kB / 62.7kB,0B / 369kB
0.08%,14.41MiB / 3.835GiB,35.4kB / 62.7kB,0B / 369kB
0.07%,14.41MiB / 3.835GiB,35.4kB / 62.7kB,0B / 369kB
0.07%,14.41MiB / 3.835GiB,35.4kB / 62.7kB,0B / 369kB
0.09%,14.41MiB / 3.835GiB,35.4kB / 62.7kB,0B / 369kB
0.09%,14.41MiB / 3.835GiB,35.4kB / 62.7kB,0B / 369kB
0.07%,14.41MiB / 3.835GiB,35.4kB / 62.7kB,0B / 369kB
0.07%,14.41MiB / 3.835GiB,35.4kB / 62.7kB,0B / 369kB
0.11%,14.41MiB / 3.835GiB,35.4kB / 62.7kB,0B / 369kB
0.11%,14.41MiB / 3.835GiB,35.4kB / 62.7kB,0B / 369kB
0.07%,14.41MiB / 3.835GiB,35.4kB / 62.7kB,0B / 369kB
0.07%,14.41MiB / 3.835GiB,35.4kB / 62.7kB,0B / 369kB
0.10%,14.41MiB / 3.835GiB,35.4kB / 62.7kB,0B / 369kB
0.10%,14.41MiB / 3.835GiB,35.4kB / 62.7kB,0B / 369kB
0.07%,14.41MiB / 3.835GiB,35.4kB / 62.7kB,0B / 369kB
0.07%,14.41MiB / 3.835GiB,35.4kB / 62.7kB,0B / 369kB
0.09%,14.41MiB / 3.835GiB,35.4kB / 62.7kB,0B / 369kB
0.09%,14.41MiB / 3.835GiB,35.4kB / 62.7kB,0B / 369kB
0.08%,14.41MiB / 3.835GiB,35.4kB / 62.7kB,0B / 369kB
0.08%,14.41MiB / 3.835GiB,35.4kB / 62.7kB,0B / 369kB
0.09%,14.41MiB / 3.835GiB,35.5kB / 62.9kB,0B / 369kB
0.09%,14.41MiB / 3.835GiB,35.5kB / 62.9kB,0B / 369kB
0.08%,14.41MiB / 3.835GiB,35.5kB / 62.9kB,0B / 369kB
0.08%,14.41MiB / 3.835GiB,35.5kB / 62.9kB,0B / 369kB
0.08%,14.41MiB / 3.835GiB,35.5kB / 62.9kB,0B / 369kB
0.08%,14.41MiB / 3.835GiB,35.5kB / 62.9kB,0B / 369kB
0.08%,14.41MiB / 3.835GiB,35.5kB / 62.9kB,0B / 369kB
0.08%,14.41MiB / 3.835GiB,35.5kB / 62.9kB,0B / 369kB
0.14%,14.41MiB / 3.835GiB,35.5kB / 62.9kB,0B / 369kB
0.14%,14.41MiB / 3.835GiB,35.5kB / 62.9kB,0B / 369kB
0.07%,14.41MiB / 3.835GiB,35.5kB / 62.9kB,0B / 369kB
0.07%,14.41MiB / 3.835GiB,35.5kB / 62.9kB,0B / 369kB
0.09%,14.41MiB / 3.835GiB,35.5kB / 62.9kB,0B / 369kB
0.09%,14.41MiB / 3.835GiB,35.5kB / 62.9kB,0B / 369kB
0.07%,14.41MiB / 3.835GiB,35.5kB / 62.9kB,0B / 369kB
0.07%,14.41MiB / 3.835GiB,35.5kB / 62.9kB,0B / 369kB
0.08%,14.41MiB / 3.835GiB,35.5kB / 62.9kB,0B / 369kB
0.08%,14.41MiB / 3.835GiB,35.5kB / 62.9kB,0B / 369kB
0.08%,14.41MiB / 3.835GiB,35.5kB / 62.9kB,0B / 369kB
0.08%,14.41MiB / 3.835GiB,35.5kB / 62.9kB,0B / 369kB
0.09%,14.41MiB / 3.835GiB,35.5kB / 62.9kB,0B / 369kB
0.09%,14.41MiB / 3.835GiB,35.5kB / 62.9kB,0B / 369kB
0.06%,14.41MiB / 3.835GiB,35.5kB / 62.9kB,0B / 369kB
0.06%,14.41MiB / 3.835GiB,35.5kB / 62.9kB,0B / 369kB
0.09%,14.41MiB / 3.835GiB,35.5kB / 62.9kB,0B / 369kB
0.09%,14.41MiB / 3.835GiB,35.5kB / 62.9kB,0B / 369kB
0.06%,14.41MiB / 3.835GiB,35.5kB / 62.9kB,0B / 369kB
0.06%,14.41MiB / 3.835GiB,35.5kB / 62.9kB,0B / 369kB
0.10%,14.41MiB / 3.835GiB,35.5kB / 62.9kB,0B / 369kB
0.10%,14.41MiB / 3.835GiB,35.5kB / 62.9kB,0B / 369kB
0.07%,14.41MiB / 3.835GiB,35.7kB / 63kB,0B / 369kB
0.07%,14.41MiB / 3.835GiB,35.7kB / 63kB,0B / 369kB
0.10%,14.41MiB / 3.835GiB,35.7kB / 63kB,0B / 369kB
0.10%,14.41MiB / 3.835GiB,35.7kB / 63kB,0B / 369kB
0.07%,14.41MiB / 3.835GiB,35.7kB / 63kB,0B / 369kB
0.07%,14.41MiB / 3.835GiB,35.7kB / 63kB,0B / 369kB
0.08%,14.41MiB / 3.835GiB,35.7kB / 63kB,0B / 369kB
0.08%,14.41MiB / 3.835GiB,35.7kB / 63kB,0B / 369kB
0.08%,14.41MiB / 3.835GiB,35.7kB / 63kB,0B / 369kB
0.08%,14.41MiB / 3.835GiB,35.7kB / 63kB,0B / 369kB
0.09%,14.41MiB / 3.835GiB,35.7kB / 63kB,0B / 369kB
0.09%,14.41MiB / 3.835GiB,35.7kB / 63kB,0B / 369kB
0.09%,14.41MiB / 3.835GiB,35.7kB / 63kB,0B / 369kB
0.09%,14.41MiB / 3.835GiB,35.7kB / 63kB,0B / 369kB
0.11%,14.41MiB / 3.835GiB,35.7kB / 63kB,0B / 369kB
0.11%,14.41MiB / 3.835GiB,35.7kB / 63kB,0B / 369kB
0.09%,14.41MiB / 3.835GiB,35.7kB / 63kB,0B / 369kB
