CPU,Mem,Net,Block
1.91%,129.3MiB / 3.835GiB,7.53MB / 4.66MB,0B / 11.2MB
1.57%,129.3MiB / 3.835GiB,7.53MB / 4.66MB,0B / 11.2MB
1.57%,129.3MiB / 3.835GiB,7.53MB / 4.66MB,0B / 11.2MB
1.65%,129.3MiB / 3.835GiB,7.53MB / 4.66MB,0B / 11.2MB
1.65%,129.3MiB / 3.835GiB,7.53MB / 4.66MB,0B / 11.2MB
1.51%,129.3MiB / 3.835GiB,7.53MB / 4.66MB,0B / 11.2MB
1.51%,129.3MiB / 3.835GiB,7.53MB / 4.66MB,0B / 11.2MB
1.56%,129.3MiB / 3.835GiB,7.53MB / 4.66MB,0B / 11.2MB
1.56%,129.3MiB / 3.835GiB,7.53MB / 4.66MB,0B / 11.2MB
1.56%,129.3MiB / 3.835GiB,7.53MB / 4.66MB,0B / 11.2MB
1.56%,129.3MiB / 3.835GiB,7.53MB / 4.66MB,0B / 11.2MB
0.00%,0B / 0B,0B / 0B,0B / 0B
