CPU,Mem,Net,Block
0.50%,49.34MiB / 3.835GiB,24.8kB / 23.6kB,0B / 1.52MB
0.50%,49.34MiB / 3.835GiB,24.8kB / 23.6kB,0B / 1.52MB
0.34%,49.34MiB / 3.835GiB,24.8kB / 23.6kB,0B / 1.52MB
0.34%,49.34MiB / 3.835GiB,24.8kB / 23.6kB,0B / 1.52MB
0.53%,49.34MiB / 3.835GiB,24.8kB / 23.6kB,0B / 1.52MB
0.53%,49.34MiB / 3.835GiB,24.8kB / 23.6kB,0B / 1.52MB
2.89%,49.34MiB / 3.835GiB,24.8kB / 23.6kB,0B / 1.52MB
2.89%,49.34MiB / 3.835GiB,24.8kB / 23.6kB,0B / 1.52MB
0.60%,49.34MiB / 3.835GiB,24.9kB / 23.7kB,0B / 1.52MB
0.60%,49.34MiB / 3.835GiB,24.9kB / 23.7kB,0B / 1.52MB
0.80%,49.34MiB / 3.835GiB,24.9kB / 23.7kB,0B / 1.52MB
0.80%,49.34MiB / 3.835GiB,24.9kB / 23.7kB,0B / 1.52MB
0.55%,49.34MiB / 3.835GiB,24.9kB / 23.7kB,0B / 1.52MB
0.55%,49.34MiB / 3.835GiB,24.9kB / 23.7kB,0B / 1.52MB
0.55%,49.34MiB / 3.835GiB,24.9kB / 23.7kB,0B / 1.52MB
0.32%,49.34MiB / 3.835GiB,24.9kB / 23.7kB,0B / 1.52MB
0.32%,49.34MiB / 3.835GiB,24.9kB / 23.7kB,0B / 1.52MB
0.51%,49.34MiB / 3.835GiB,24.9kB / 23.7kB,0B / 1.52MB
0.51%,49.34MiB / 3.835GiB,24.9kB / 23.7kB,0B / 1.52MB
1.44%,49.34MiB / 3.835GiB,24.9kB / 23.7kB,0B / 1.52MB
1.44%,49.34MiB / 3.835GiB,24.9kB / 23.7kB,0B / 1.52MB
9.83%,49.52MiB / 3.835GiB,27.1kB / 26kB,0B / 1.8MB
9.83%,49.52MiB / 3.835GiB,27.1kB / 26kB,0B / 1.8MB
8.05%,49.84MiB / 3.835GiB,31kB / 32.7kB,0B / 1.88MB
8.05%,49.84MiB / 3.835GiB,31kB / 32.7kB,0B / 1.88MB
0.31%,49.84MiB / 3.835GiB,31kB / 32.7kB,0B / 1.88MB
0.31%,49.84MiB / 3.835GiB,31kB / 32.7kB,0B / 1.88MB
2.43%,49.84MiB / 3.835GiB,31kB / 32.7kB,0B / 1.88MB
2.43%,49.84MiB / 3.835GiB,31kB / 32.7kB,0B / 1.88MB
0.43%,49.84MiB / 3.835GiB,31kB / 32.7kB,0B / 1.88MB
0.43%,49.84MiB / 3.835GiB,31kB / 32.7kB,0B / 1.88MB
0.41%,49.84MiB / 3.835GiB,31kB / 32.7kB,0B / 1.88MB
0.41%,49.84MiB / 3.835GiB,31kB / 32.7kB,0B / 1.88MB
1.09%,49.84MiB / 3.835GiB,31kB / 32.7kB,0B / 1.88MB
1.09%,49.84MiB / 3.835GiB,31kB / 32.7kB,0B / 1.88MB
0.32%,49.84MiB / 3.835GiB,31kB / 32.7kB,0B / 1.88MB
0.32%,49.84MiB / 3.835GiB,31kB / 32.7kB,0B / 1.88MB
0.41%,49.84MiB / 3.835GiB,31kB / 32.7kB,0B / 1.88MB
0.41%,49.84MiB / 3.835GiB,31kB / 32.7kB,0B / 1.88MB
0.46%,49.84MiB / 3.835GiB,31kB / 32.7kB,0B / 1.88MB
0.46%,49.84MiB / 3.835GiB,31kB / 32.7kB,0B / 1.88MB
1.40%,49.84MiB / 3.835GiB,31kB / 32.7kB,0B / 1.88MB
1.40%,49.84MiB / 3.835GiB,31kB / 32.7kB,0B / 1.88MB
0.39%,49.84MiB / 3.835GiB,31kB / 32.7kB,0B / 1.88MB
0.39%,49.84MiB / 3.835GiB,31kB / 32.7kB,0B / 1.88MB
0.34%,49.84MiB / 3.835GiB,31kB / 32.7kB,0B / 1.88MB
0.34%,49.84MiB / 3.835GiB,31kB / 32.7kB,0B / 1.88MB
3.35%,49.85MiB / 3.835GiB,31kB / 32.7kB,0B / 1.88MB
3.35%,49.85MiB / 3.835GiB,31kB / 32.7kB,0B / 1.88MB
0.51%,49.85MiB / 3.835GiB,31kB / 32.7kB,0B / 1.88MB
0.51%,49.85MiB / 3.835GiB,31kB / 32.7kB,0B / 1.88MB
1.66%,49.85MiB / 3.835GiB,31.1kB / 32.8kB,0B / 1.88MB
1.66%,49.85MiB / 3.835GiB,31.1kB / 32.8kB,0B / 1.88MB
1.66%,49.85MiB / 3.835GiB,31.1kB / 32.8kB,0B / 1.88MB
1.66%,49.85MiB / 3.835GiB,31.1kB / 32.8kB,0B / 1.88MB
0.33%,49.85MiB / 3.835GiB,31.1kB / 32.8kB,0B / 1.88MB
0.33%,49.85MiB / 3.835GiB,31.1kB / 32.8kB,0B / 1.88MB
0.42%,49.85MiB / 3.835GiB,31.1kB / 32.8kB,0B / 1.88MB
0.42%,49.85MiB / 3.835GiB,31.1kB / 32.8kB,0B / 1.88MB
0.38%,49.85MiB / 3.835GiB,31.1kB / 32.8kB,0B / 1.88MB
0.38%,49.85MiB / 3.835GiB,31.1kB / 32.8kB,0B / 1.88MB
0.37%,49.85MiB / 3.835GiB,31.1kB / 32.8kB,0B / 1.88MB
0.37%,49.85MiB / 3.835GiB,31.1kB / 32.8kB,0B / 1.88MB
0.36%,49.85MiB / 3.835GiB,31.1kB / 32.8kB,0B / 1.88MB
0.36%,49.85MiB / 3.835GiB,31.1kB / 32.8kB,0B / 1.88MB
0.36%,49.85MiB / 3.835GiB,31.1kB / 32.8kB,0B / 1.88MB
0.36%,49.85MiB / 3.835GiB,31.1kB / 32.8kB,0B / 1.88MB
2.55%,49.95MiB / 3.835GiB,31.1kB / 32.8kB,0B / 1.88MB
2.55%,49.95MiB / 3.835GiB,31.1kB / 32.8kB,0B / 1.88MB
0.62%,49.95MiB / 3.835GiB,31.1kB / 32.8kB,0B / 1.88MB
0.62%,49.95MiB / 3.835GiB,31.1kB / 32.8kB,0B / 1.88MB
0.32%,49.95MiB / 3.835GiB,31.1kB / 32.8kB,0B / 1.88MB
0.32%,49.95MiB / 3.835GiB,31.1kB / 32.8kB,0B / 1.88MB
0.37%,49.95MiB / 3.835GiB,31.1kB / 32.8kB,0B / 1.88MB
0.37%,49.95MiB / 3.835GiB,31.1kB / 32.8kB,0B / 1.88MB
0.44%,49.95MiB / 3.835GiB,31.1kB / 32.8kB,0B / 1.88MB
0.44%,49.95MiB / 3.835GiB,31.1kB / 32.8kB,0B / 1.88MB
1.18%,49.95MiB / 3.835GiB,31.1kB / 32.8kB,0B / 1.88MB
1.18%,49.95MiB / 3.835GiB,31.1kB / 32.8kB,0B / 1.88MB
0.47%,49.95MiB / 3.835GiB,31.1kB / 32.8kB,0B / 1.88MB
0.47%,49.95MiB / 3.835GiB,31.1kB / 32.8kB,0B / 1.88MB
0.28%,49.95MiB / 3.835GiB,31.2kB / 32.9kB,0B / 1.88MB
0.28%,49.95MiB / 3.835GiB,31.2kB / 32.9kB,0B / 1.88MB
0.48%,49.95MiB / 3.835GiB,31.3kB / 33kB,0B / 1.88MB
0.48%,49.95MiB / 3.835GiB,31.3kB / 33kB,0B / 1.88MB
0.48%,49.95MiB / 3.835GiB,31.3kB / 33kB,0B / 1.88MB
0.27%,49.95MiB / 3.835GiB,31.3kB / 33kB,0B / 1.88MB
0.27%,49.95MiB / 3.835GiB,31.3kB / 33kB,0B / 1.88MB
2.47%,50.04MiB / 3.835GiB,31.3kB / 33kB,0B / 1.88MB
2.47%,50.04MiB / 3.835GiB,31.3kB / 33kB,0B / 1.88MB
0.42%,50.04MiB / 3.835GiB,31.3kB / 33kB,0B / 1.88MB
0.42%,50.04MiB / 3.835GiB,31.3kB / 33kB,0B / 1.88MB
0.42%,50.04MiB / 3.835GiB,31.3kB / 33kB,0B / 1.88MB
0.42%,50.04MiB / 3.835GiB,31.3kB / 33kB,0B / 1.88MB
0.36%,50.04MiB / 3.835GiB,31.3kB / 33kB,0B / 1.88MB
0.36%,50.04MiB / 3.835GiB,31.3kB / 33kB,0B / 1.88MB
0.42%,50.04MiB / 3.835GiB,31.3kB / 33kB,0B / 1.88MB
0.42%,50.04MiB / 3.835GiB,31.3kB / 33kB,0B / 1.88MB
0.48%,50.04MiB / 3.835GiB,31.3kB / 33kB,0B / 1.88MB
0.48%,50.04MiB / 3.835GiB,31.3kB / 33kB,0B / 1.88MB
0.60%,50.04MiB / 3.835GiB,31.3kB / 33kB,0B / 1.88MB
0.60%,50.04MiB / 3.835GiB,31.3kB / 33kB,0B / 1.88MB
0.44%,50.04MiB / 3.835GiB,31.3kB / 33kB,0B / 1.88MB
0.44%,50.04MiB / 3.835GiB,31.3kB / 33kB,0B / 1.88MB
0.63%,50.04MiB / 3.835GiB,31.3kB / 33kB,0B / 1.88MB
0.63%,50.04MiB / 3.835GiB,31.3kB / 33kB,0B / 1.88MB
0.39%,50.04MiB / 3.835GiB,31.3kB / 33kB,0B / 1.88MB
0.39%,50.04MiB / 3.835GiB,31.3kB / 33kB,0B / 1.88MB
2.90%,50.04MiB / 3.835GiB,31.3kB / 33kB,0B / 1.88MB
2.90%,50.04MiB / 3.835GiB,31.3kB / 33kB,0B / 1.88MB
0.49%,50.04MiB / 3.835GiB,31.3kB / 33kB,0B / 1.88MB
0.49%,50.04MiB / 3.835GiB,31.3kB / 33kB,0B / 1.88MB
0.59%,50.04MiB / 3.835GiB,31.4kB / 33.1kB,0B / 1.88MB
0.59%,50.04MiB / 3.835GiB,31.4kB / 33.1kB,0B / 1.88MB
5.90%,50.07MiB / 3.835GiB,36.8kB / 41kB,0B / 1.93MB
5.90%,50.07MiB / 3.835GiB,36.8kB / 41kB,0B / 1.93MB
0.40%,50.07MiB / 3.835GiB,36.8kB / 41kB,0B / 1.93MB
0.40%,50.07MiB / 3.835GiB,36.8kB / 41kB,0B / 1.93MB
0.39%,50.07MiB / 3.835GiB,36.8kB / 41kB,0B / 1.93MB
0.39%,50.07MiB / 3.835GiB,36.8kB / 41kB,0B / 1.93MB
0.37%,50.07MiB / 3.835GiB,36.9kB / 41kB,0B / 1.93MB
0.37%,50.07MiB / 3.835GiB,36.9kB / 41kB,0B / 1.93MB
0.34%,50.07MiB / 3.835GiB,36.9kB / 41kB,0B / 1.93MB
0.34%,50.07MiB / 3.835GiB,36.9kB / 41kB,0B / 1.93MB
0.42%,50.07MiB / 3.835GiB,36.9kB / 41kB,0B / 1.93MB
0.42%,50.07MiB / 3.835GiB,36.9kB / 41kB,0B / 1.93MB
2.47%,50.09MiB / 3.835GiB,36.9kB / 41kB,0B / 1.93MB
2.47%,50.09MiB / 3.835GiB,36.9kB / 41kB,0B / 1.93MB
0.58%,50.09MiB / 3.835GiB,36.9kB / 41kB,0B / 1.93MB
0.58%,50.09MiB / 3.835GiB,36.9kB / 41kB,0B / 1.93MB
0.45%,50.09MiB / 3.835GiB,36.9kB / 41kB,0B / 1.93MB
0.45%,50.09MiB / 3.835GiB,36.9kB / 41kB,0B / 1.93MB
0.54%,50.09MiB / 3.835GiB,36.9kB / 41kB,0B / 1.93MB
0.54%,50.09MiB / 3.835GiB,36.9kB / 41kB,0B / 1.93MB
0.30%,50.09MiB / 3.835GiB,36.9kB / 41kB,0B / 1.93MB
0.30%,50.09MiB / 3.835GiB,36.9kB / 41kB,0B / 1.93MB
1.02%,50.09MiB / 3.835GiB,36.9kB / 41kB,0B / 1.93MB
1.02%,50.09MiB / 3.835GiB,36.9kB / 41kB,0B / 1.93MB
2.02%,50.17MiB / 3.835GiB,36.9kB / 41kB,0B / 1.93MB
2.02%,50.17MiB / 3.835GiB,36.9kB / 41kB,0B / 1.93MB
0.37%,50.17MiB / 3.835GiB,36.9kB / 41kB,0B / 1.93MB
0.37%,50.17MiB / 3.835GiB,36.9kB / 41kB,0B / 1.93MB
0.65%,50.17MiB / 3.835GiB,36.9kB / 41kB,0B / 1.93MB
0.65%,50.17MiB / 3.835GiB,36.9kB / 41kB,0B / 1.93MB
1.65%,50.17MiB / 3.835GiB,37kB / 41.1kB,0B / 1.93MB
1.65%,50.17MiB / 3.835GiB,37kB / 41.1kB,0B / 1.93MB
2.35%,50.18MiB / 3.835GiB,37kB / 41.1kB,0B / 1.93MB
2.35%,50.18MiB / 3.835GiB,37kB / 41.1kB,0B / 1.93MB
0.56%,50.18MiB / 3.835GiB,37kB / 41.1kB,0B / 1.93MB
0.56%,50.18MiB / 3.835GiB,37kB / 41.1kB,0B / 1.93MB
0.41%,50.18MiB / 3.835GiB,37kB / 41.1kB,0B / 1.93MB
0.41%,50.18MiB / 3.835GiB,37kB / 41.1kB,0B / 1.93MB
0.38%,50.18MiB / 3.835GiB,37kB / 41.1kB,0B / 1.93MB
0.38%,50.18MiB / 3.835GiB,37kB / 41.1kB,0B / 1.93MB
0.33%,50.18MiB / 3.835GiB,37kB / 41.1kB,0B / 1.93MB
0.33%,50.18MiB / 3.835GiB,37kB / 41.1kB,0B / 1.93MB
0.33%,50.18MiB / 3.835GiB,37kB / 41.1kB,0B / 1.93MB
2.07%,50.18MiB / 3.835GiB,37kB / 41.1kB,0B / 1.93MB
2.07%,50.18MiB / 3.835GiB,37kB / 41.1kB,0B / 1.93MB
0.41%,50.18MiB / 3.835GiB,37kB / 41.1kB,0B / 1.93MB
0.41%,50.18MiB / 3.835GiB,37kB / 41.1kB,0B / 1.93MB
0.41%,50.18MiB / 3.835GiB,37kB / 41.1kB,0B / 1.93MB
0.41%,50.18MiB / 3.835GiB,37kB / 41.1kB,0B / 1.93MB
0.32%,50.18MiB / 3.835GiB,37kB / 41.1kB,0B / 1.93MB
0.32%,50.18MiB / 3.835GiB,37kB / 41.1kB,0B / 1.93MB
0.39%,50.18MiB / 3.835GiB,37kB / 41.1kB,0B / 1.93MB
0.39%,50.18MiB / 3.835GiB,37kB / 41.1kB,0B / 1.93MB
2.53%,50.18MiB / 3.835GiB,37kB / 41.1kB,0B / 1.93MB
2.53%,50.18MiB / 3.835GiB,37kB / 41.1kB,0B / 1.93MB
0.57%,50.18MiB / 3.835GiB,37kB / 41.1kB,0B / 1.93MB
0.57%,50.18MiB / 3.835GiB,37kB / 41.1kB,0B / 1.93MB
0.34%,50.18MiB / 3.835GiB,37kB / 41.1kB,0B / 1.93MB
0.34%,50.18MiB / 3.835GiB,37kB / 41.1kB,0B / 1.93MB
1.30%,50.18MiB / 3.835GiB,37kB / 41.1kB,0B / 1.93MB
1.30%,50.18MiB / 3.835GiB,37kB / 41.1kB,0B / 1.93MB
0.49%,50.18MiB / 3.835GiB,37.2kB / 41.3kB,0B / 1.93MB
0.49%,50.18MiB / 3.835GiB,37.2kB / 41.3kB,0B / 1.93MB
0.35%,50.18MiB / 3.835GiB,37.2kB / 41.3kB,0B / 1.93MB
0.35%,50.18MiB / 3.835GiB,37.2kB / 41.3kB,0B / 1.93MB
0.41%,50.18MiB / 3.835GiB,37.2kB / 41.3kB,0B / 1.93MB
0.41%,50.18MiB / 3.835GiB,37.2kB / 41.3kB,0B / 1.93MB
0.36%,50.18MiB / 3.835GiB,37.2kB / 41.3kB,0B / 1.93MB
0.36%,50.18MiB / 3.835GiB,37.2kB / 41.3kB,0B / 1.93MB
0.36%,50.18MiB / 3.835GiB,37.2kB / 41.3kB,0B / 1.93MB
0.36%,50.18MiB / 3.835GiB,37.2kB / 41.3kB,0B / 1.93MB
0.34%,50.18MiB / 3.835GiB,37.2kB / 41.3kB,0B / 1.93MB
0.34%,50.18MiB / 3.835GiB,37.2kB / 41.3kB,0B / 1.93MB
2.83%,50.19MiB / 3.835GiB,37.2kB / 41.3kB,0B / 1.93MB
2.83%,50.19MiB / 3.835GiB,37.2kB / 41.3kB,0B / 1.93MB
0.49%,50.19MiB / 3.835GiB,37.2kB / 41.3kB,0B / 1.93MB
0.49%,50.19MiB / 3.835GiB,37.2kB / 41.3kB,0B / 1.93MB
0.58%,50.19MiB / 3.835GiB,37.2kB / 41.3kB,0B / 1.93MB
0.58%,50.19MiB / 3.835GiB,37.2kB / 41.3kB,0B / 1.93MB
0.48%,50.19MiB / 3.835GiB,37.2kB / 41.3kB,0B / 1.93MB
0.48%,50.19MiB / 3.835GiB,37.2kB / 41.3kB,0B / 1.93MB
1.03%,50.19MiB / 3.835GiB,37.2kB / 41.3kB,0B / 1.93MB
1.03%,50.19MiB / 3.835GiB,37.2kB / 41.3kB,0B / 1.93MB
0.62%,50.19MiB / 3.835GiB,37.2kB / 41.3kB,0B / 1.93MB
0.62%,50.19MiB / 3.835GiB,37.2kB / 41.3kB,0B / 1.93MB
0.68%,50.19MiB / 3.835GiB,37.2kB / 41.3kB,0B / 1.93MB
0.68%,50.19MiB / 3.835GiB,37.2kB / 41.3kB,0B / 1.93MB
0.54%,50.19MiB / 3.835GiB,37.2kB / 41.3kB,0B / 1.93MB
0.54%,50.19MiB / 3.835GiB,37.2kB / 41.3kB,0B / 1.93MB
4.41%,50.2MiB / 3.835GiB,41.4kB / 45.4kB,0B / 1.97MB
4.41%,50.2MiB / 3.835GiB,41.4kB / 45.4kB,0B / 1.97MB
2.38%,50.2MiB / 3.835GiB,42.2kB / 49.8kB,0B / 1.97MB
2.38%,50.2MiB / 3.835GiB,42.2kB / 49.8kB,0B / 1.97MB
2.56%,50.31MiB / 3.835GiB,42.2kB / 49.8kB,0B / 1.97MB
2.56%,50.31MiB / 3.835GiB,42.2kB / 49.8kB,0B / 1.97MB
0.40%,50.31MiB / 3.835GiB,42.2kB / 49.8kB,0B / 1.97MB
0.40%,50.31MiB / 3.835GiB,42.2kB / 49.8kB,0B / 1.97MB
0.36%,50.31MiB / 3.835GiB,42.2kB / 49.8kB,0B / 1.97MB
0.36%,50.31MiB / 3.835GiB,42.2kB / 49.8kB,0B / 1.97MB
0.38%,50.31MiB / 3.835GiB,42.2kB / 49.8kB,0B / 1.97MB
0.38%,50.31MiB / 3.835GiB,42.2kB / 49.8kB,0B / 1.97MB
1.15%,50.31MiB / 3.835GiB,42.2kB / 49.8kB,0B / 1.97MB
1.15%,50.31MiB / 3.835GiB,42.2kB / 49.8kB,0B / 1.97MB
0.36%,50.31MiB / 3.835GiB,42.2kB / 49.8kB,0B / 1.97MB
0.36%,50.31MiB / 3.835GiB,42.2kB / 49.8kB,0B / 1.97MB
0.38%,50.31MiB / 3.835GiB,42.2kB / 49.8kB,0B / 1.97MB
0.38%,50.31MiB / 3.835GiB,42.2kB / 49.8kB,0B / 1.97MB
0.33%,50.31MiB / 3.835GiB,42.2kB / 49.8kB,0B / 1.97MB
0.33%,50.31MiB / 3.835GiB,42.2kB / 49.8kB,0B / 1.97MB
0.39%,50.31MiB / 3.835GiB,42.2kB / 49.8kB,0B / 1.97MB
0.39%,50.31MiB / 3.835GiB,42.2kB / 49.8kB,0B / 1.97MB
0.32%,50.31MiB / 3.835GiB,42.2kB / 49.8kB,0B / 1.97MB
0.32%,50.31MiB / 3.835GiB,42.2kB / 49.8kB,0B / 1.97MB
0.32%,50.31MiB / 3.835GiB,42.2kB / 49.8kB,0B / 1.97MB
3.34%,50.32MiB / 3.835GiB,42.2kB / 49.8kB,0B / 1.97MB
3.34%,50.32MiB / 3.835GiB,42.2kB / 49.8kB,0B / 1.97MB
0.43%,50.32MiB / 3.835GiB,42.2kB / 49.8kB,0B / 1.97MB
0.43%,50.32MiB / 3.835GiB,42.2kB / 49.8kB,0B / 1.97MB
0.47%,50.32MiB / 3.835GiB,42.2kB / 49.8kB,0B / 1.97MB
0.47%,50.32MiB / 3.835GiB,42.2kB / 49.8kB,0B / 1.97MB
0.37%,50.32MiB / 3.835GiB,42.3kB / 49.8kB,0B / 1.97MB
0.37%,50.32MiB / 3.835GiB,42.3kB / 49.8kB,0B / 1.97MB
0.56%,50.32MiB / 3.835GiB,42.3kB / 49.9kB,0B / 1.97MB
0.56%,50.32MiB / 3.835GiB,42.3kB / 49.9kB,0B / 1.97MB
1.28%,50.32MiB / 3.835GiB,42.3kB / 49.9kB,0B / 1.97MB
1.28%,50.32MiB / 3.835GiB,42.3kB / 49.9kB,0B / 1.97MB
0.48%,50.32MiB / 3.835GiB,42.3kB / 49.9kB,0B / 1.97MB
0.48%,50.32MiB / 3.835GiB,42.3kB / 49.9kB,0B / 1.97MB
0.31%,50.32MiB / 3.835GiB,42.3kB / 49.9kB,0B / 1.97MB
0.31%,50.32MiB / 3.835GiB,42.3kB / 49.9kB,0B / 1.97MB
0.43%,50.32MiB / 3.835GiB,42.3kB / 49.9kB,0B / 1.97MB
0.43%,50.32MiB / 3.835GiB,42.3kB / 49.9kB,0B / 1.97MB
0.39%,50.32MiB / 3.835GiB,42.3kB / 49.9kB,0B / 1.97MB
0.39%,50.32MiB / 3.835GiB,42.3kB / 49.9kB,0B / 1.97MB
2.49%,50.33MiB / 3.835GiB,42.3kB / 49.9kB,0B / 1.97MB
2.49%,50.33MiB / 3.835GiB,42.3kB / 49.9kB,0B / 1.97MB
0.32%,50.33MiB / 3.835GiB,42.3kB / 49.9kB,0B / 1.97MB
0.32%,50.33MiB / 3.835GiB,42.3kB / 49.9kB,0B / 1.97MB
0.49%,50.33MiB / 3.835GiB,42.3kB / 49.9kB,0B / 1.97MB
0.49%,50.33MiB / 3.835GiB,42.3kB / 49.9kB,0B / 1.97MB
0.39%,50.33MiB / 3.835GiB,42.3kB / 49.9kB,0B / 1.97MB
0.39%,50.33MiB / 3.835GiB,42.3kB / 49.9kB,0B / 1.97MB
0.48%,50.33MiB / 3.835GiB,42.3kB / 49.9kB,0B / 1.97MB
0.48%,50.33MiB / 3.835GiB,42.3kB / 49.9kB,0B / 1.97MB
1.50%,50.33MiB / 3.835GiB,42.3kB / 49.9kB,0B / 1.97MB
1.50%,50.33MiB / 3.835GiB,42.3kB / 49.9kB,0B / 1.97MB
0.57%,50.33MiB / 3.835GiB,42.3kB / 49.9kB,0B / 1.97MB
0.57%,50.33MiB / 3.835GiB,42.3kB / 49.9kB,0B / 1.97MB
0.35%,50.33MiB / 3.835GiB,42.3kB / 49.9kB,0B / 1.97MB
0.35%,50.33MiB / 3.835GiB,42.3kB / 49.9kB,0B / 1.97MB
0.48%,50.33MiB / 3.835GiB,42.5kB / 50kB,0B / 1.97MB
0.48%,50.33MiB / 3.835GiB,42.5kB / 50kB,0B / 1.97MB
1.62%,50.33MiB / 3.835GiB,42.5kB / 50kB,0B / 1.97MB
1.62%,50.33MiB / 3.835GiB,42.5kB / 50kB,0B / 1.97MB
2.51%,50.34MiB / 3.835GiB,42.5kB / 50kB,0B / 1.97MB
2.51%,50.34MiB / 3.835GiB,42.5kB / 50kB,0B / 1.97MB
