CPU,Mem,Net,Block
37.49%,154.6MiB / 3.835GiB,23MB / 24.8MB,24.6kB / 5.98MB
37.49%,154.6MiB / 3.835GiB,23MB / 24.8MB,24.6kB / 5.98MB
50.92%,154.3MiB / 3.835GiB,24.9MB / 29.5MB,24.6kB / 5.98MB
50.92%,154.3MiB / 3.835GiB,24.9MB / 29.5MB,24.6kB / 5.98MB
2.15%,154.2MiB / 3.835GiB,24.9MB / 29.5MB,24.6kB / 5.98MB
2.15%,154.2MiB / 3.835GiB,24.9MB / 29.5MB,24.6kB / 5.98MB
1.85%,154.2MiB / 3.835GiB,24.9MB / 29.5MB,24.6kB / 5.98MB
1.85%,154.2MiB / 3.835GiB,24.9MB / 29.5MB,24.6kB / 5.98MB
1.50%,154.2MiB / 3.835GiB,24.9MB / 29.5MB,24.6kB / 5.98MB
1.50%,154.2MiB / 3.835GiB,24.9MB / 29.5MB,24.6kB / 5.98MB
1.81%,154.2MiB / 3.835GiB,24.9MB / 29.5MB,24.6kB / 5.98MB
1.81%,154.2MiB / 3.835GiB,24.9MB / 29.5MB,24.6kB / 5.98MB
1.63%,154.2MiB / 3.835GiB,24.9MB / 29.5MB,24.6kB / 5.98MB
1.63%,154.2MiB / 3.835GiB,24.9MB / 29.5MB,24.6kB / 5.98MB
1.78%,154.2MiB / 3.835GiB,24.9MB / 29.5MB,24.6kB / 5.98MB
1.78%,154.2MiB / 3.835GiB,24.9MB / 29.5MB,24.6kB / 5.98MB
1.78%,154.2MiB / 3.835GiB,24.9MB / 29.5MB,24.6kB / 5.98MB
