CPU,Mem,Net,Block
0.09%,14.68MiB / 3.835GiB,16.5kB / 25.3kB,229kB / 238kB
0.07%,14.68MiB / 3.835GiB,16.5kB / 25.3kB,229kB / 238kB
0.07%,14.68MiB / 3.835GiB,16.5kB / 25.3kB,229kB / 238kB
0.16%,14.68MiB / 3.835GiB,16.5kB / 25.3kB,229kB / 238kB
0.16%,14.68MiB / 3.835GiB,16.5kB / 25.3kB,229kB / 238kB
0.10%,14.68MiB / 3.835GiB,16.5kB / 25.3kB,229kB / 238kB
0.10%,14.68MiB / 3.835GiB,16.5kB / 25.3kB,229kB / 238kB
0.08%,14.68MiB / 3.835GiB,16.5kB / 25.3kB,229kB / 238kB
0.08%,14.68MiB / 3.835GiB,16.5kB / 25.3kB,229kB / 238kB
0.08%,14.68MiB / 3.835GiB,16.5kB / 25.3kB,229kB / 238kB
0.08%,14.68MiB / 3.835GiB,16.5kB / 25.3kB,229kB / 238kB
0.09%,14.68MiB / 3.835GiB,16.5kB / 25.3kB,229kB / 238kB
0.09%,14.68MiB / 3.835GiB,16.5kB / 25.3kB,229kB / 238kB
0.12%,14.68MiB / 3.835GiB,16.6kB / 25.3kB,229kB / 238kB
0.12%,14.68MiB / 3.835GiB,16.6kB / 25.3kB,229kB / 238kB
0.08%,14.68MiB / 3.835GiB,16.6kB / 25.3kB,229kB / 238kB
0.08%,14.68MiB / 3.835GiB,16.6kB / 25.3kB,229kB / 238kB
0.10%,14.68MiB / 3.835GiB,16.6kB / 25.3kB,229kB / 238kB
0.10%,14.68MiB / 3.835GiB,16.6kB / 25.3kB,229kB / 238kB
0.08%,14.68MiB / 3.835GiB,16.6kB / 25.3kB,229kB / 238kB
0.08%,14.68MiB / 3.835GiB,16.6kB / 25.3kB,229kB / 238kB
0.54%,14.7MiB / 3.835GiB,22.4kB / 37.4kB,229kB / 279kB
0.54%,14.7MiB / 3.835GiB,22.4kB / 37.4kB,229kB / 279kB
0.12%,14.7MiB / 3.835GiB,22.4kB / 37.4kB,229kB / 279kB
0.12%,14.7MiB / 3.835GiB,22.4kB / 37.4kB,229kB / 279kB
0.07%,14.7MiB / 3.835GiB,22.4kB / 37.4kB,229kB / 279kB
0.07%,14.7MiB / 3.835GiB,22.4kB / 37.4kB,229kB / 279kB
0.12%,14.7MiB / 3.835GiB,22.4kB / 37.4kB,229kB / 279kB
0.12%,14.7MiB / 3.835GiB,22.4kB / 37.4kB,229kB / 279kB
0.07%,14.7MiB / 3.835GiB,22.4kB / 37.4kB,229kB / 279kB
0.07%,14.7MiB / 3.835GiB,22.4kB / 37.4kB,229kB / 279kB
0.08%,14.7MiB / 3.835GiB,22.6kB / 37.6kB,229kB / 279kB
0.08%,14.7MiB / 3.835GiB,22.6kB / 37.6kB,229kB / 279kB
0.08%,14.7MiB / 3.835GiB,22.6kB / 37.6kB,229kB / 279kB
0.08%,14.7MiB / 3.835GiB,22.6kB / 37.6kB,229kB / 279kB
0.09%,14.7MiB / 3.835GiB,22.6kB / 37.6kB,229kB / 279kB
0.09%,14.7MiB / 3.835GiB,22.6kB / 37.6kB,229kB / 279kB
0.07%,14.7MiB / 3.835GiB,22.6kB / 37.6kB,229kB / 279kB
0.07%,14.7MiB / 3.835GiB,22.6kB / 37.6kB,229kB / 279kB
0.07%,14.7MiB / 3.835GiB,22.6kB / 37.6kB,229kB / 279kB
0.08%,14.7MiB / 3.835GiB,22.6kB / 37.6kB,229kB / 279kB
0.08%,14.7MiB / 3.835GiB,22.6kB / 37.6kB,229kB / 279kB
0.06%,14.7MiB / 3.835GiB,22.6kB / 37.6kB,229kB / 279kB
0.06%,14.7MiB / 3.835GiB,22.6kB / 37.6kB,229kB / 279kB
0.10%,14.7MiB / 3.835GiB,22.6kB / 37.6kB,229kB / 279kB
0.10%,14.7MiB / 3.835GiB,22.6kB / 37.6kB,229kB / 279kB
0.07%,14.7MiB / 3.835GiB,22.6kB / 37.6kB,229kB / 279kB
0.07%,14.7MiB / 3.835GiB,22.6kB / 37.6kB,229kB / 279kB
0.09%,14.7MiB / 3.835GiB,22.6kB / 37.6kB,229kB / 279kB
0.09%,14.7MiB / 3.835GiB,22.6kB / 37.6kB,229kB / 279kB
0.06%,14.7MiB / 3.835GiB,22.6kB / 37.6kB,229kB / 279kB
0.06%,14.7MiB / 3.835GiB,22.6kB / 37.6kB,229kB / 279kB
0.08%,14.7MiB / 3.835GiB,22.7kB / 37.7kB,229kB / 279kB
0.08%,14.7MiB / 3.835GiB,22.7kB / 37.7kB,229kB / 279kB
0.07%,14.7MiB / 3.835GiB,22.7kB / 37.7kB,229kB / 279kB
0.07%,14.7MiB / 3.835GiB,22.7kB / 37.7kB,229kB / 279kB
0.08%,14.7MiB / 3.835GiB,22.7kB / 37.7kB,229kB / 279kB
0.08%,14.7MiB / 3.835GiB,22.7kB / 37.7kB,229kB / 279kB
0.07%,14.7MiB / 3.835GiB,22.7kB / 37.7kB,229kB / 279kB
0.07%,14.7MiB / 3.835GiB,22.7kB / 37.7kB,229kB / 279kB
0.10%,14.7MiB / 3.835GiB,22.7kB / 37.7kB,229kB / 279kB
0.10%,14.7MiB / 3.835GiB,22.7kB / 37.7kB,229kB / 279kB
0.10%,14.7MiB / 3.835GiB,22.7kB / 37.7kB,229kB / 279kB
0.10%,14.7MiB / 3.835GiB,22.7kB / 37.7kB,229kB / 279kB
0.11%,14.7MiB / 3.835GiB,22.7kB / 37.7kB,229kB / 279kB
0.11%,14.7MiB / 3.835GiB,22.7kB / 37.7kB,229kB / 279kB
0.07%,14.7MiB / 3.835GiB,22.7kB / 37.7kB,229kB / 279kB
0.07%,14.7MiB / 3.835GiB,22.7kB / 37.7kB,229kB / 279kB
0.09%,14.7MiB / 3.835GiB,22.7kB / 37.7kB,229kB / 279kB
0.09%,14.7MiB / 3.835GiB,22.7kB / 37.7kB,229kB / 279kB
0.07%,14.7MiB / 3.835GiB,22.7kB / 37.7kB,229kB / 279kB
0.07%,14.7MiB / 3.835GiB,22.7kB / 37.7kB,229kB / 279kB
0.08%,14.7MiB / 3.835GiB,22.7kB / 37.7kB,229kB / 279kB
0.08%,14.7MiB / 3.835GiB,22.7kB / 37.7kB,229kB / 279kB
0.08%,14.7MiB / 3.835GiB,22.7kB / 37.7kB,229kB / 279kB
0.08%,14.7MiB / 3.835GiB,22.7kB / 37.7kB,229kB / 279kB
0.09%,14.7MiB / 3.835GiB,22.7kB / 37.7kB,229kB / 279kB
0.09%,14.7MiB / 3.835GiB,22.7kB / 37.7kB,229kB / 279kB
0.06%,14.7MiB / 3.835GiB,22.7kB / 37.7kB,229kB / 279kB
0.06%,14.7MiB / 3.835GiB,22.7kB / 37.7kB,229kB / 279kB
0.08%,14.7MiB / 3.835GiB,22.7kB / 37.7kB,229kB / 279kB
0.08%,14.7MiB / 3.835GiB,22.7kB / 37.7kB,229kB / 279kB
0.07%,14.7MiB / 3.835GiB,22.8kB / 37.8kB,229kB / 279kB
0.07%,14.7MiB / 3.835GiB,22.8kB / 37.8kB,229kB / 279kB
0.10%,14.7MiB / 3.835GiB,22.8kB / 37.8kB,229kB / 279kB
0.10%,14.7MiB / 3.835GiB,22.8kB / 37.8kB,229kB / 279kB
0.07%,14.7MiB / 3.835GiB,22.8kB / 37.8kB,229kB / 279kB
0.07%,14.7MiB / 3.835GiB,22.8kB / 37.8kB,229kB / 279kB
0.10%,14.7MiB / 3.835GiB,22.8kB / 37.8kB,229kB / 279kB
0.10%,14.7MiB / 3.835GiB,22.8kB / 37.8kB,229kB / 279kB
0.07%,14.7MiB / 3.835GiB,22.8kB / 37.8kB,229kB / 279kB
0.07%,14.7MiB / 3.835GiB,22.8kB / 37.8kB,229kB / 279kB
0.08%,14.7MiB / 3.835GiB,22.8kB / 37.8kB,229kB / 279kB
0.08%,14.7MiB / 3.835GiB,22.8kB / 37.8kB,229kB / 279kB
0.08%,14.7MiB / 3.835GiB,22.8kB / 37.8kB,229kB / 279kB
0.08%,14.7MiB / 3.835GiB,22.8kB / 37.8kB,229kB / 279kB
0.09%,14.7MiB / 3.835GiB,22.8kB / 37.8kB,229kB / 279kB
0.09%,14.7MiB / 3.835GiB,22.8kB / 37.8kB,229kB / 279kB
0.16%,14.7MiB / 3.835GiB,22.8kB / 37.8kB,229kB / 279kB
0.16%,14.7MiB / 3.835GiB,22.8kB / 37.8kB,229kB / 279kB
0.09%,14.7MiB / 3.835GiB,22.8kB / 37.8kB,229kB / 279kB
0.09%,14.7MiB / 3.835GiB,22.8kB / 37.8kB,229kB / 279kB
0.10%,14.7MiB / 3.835GiB,22.8kB / 37.8kB,229kB / 279kB
0.10%,14.7MiB / 3.835GiB,22.8kB / 37.8kB,229kB / 279kB
0.10%,14.7MiB / 3.835GiB,22.8kB / 37.8kB,229kB / 279kB
0.10%,14.7MiB / 3.835GiB,22.8kB / 37.8kB,229kB / 279kB
0.08%,14.7MiB / 3.835GiB,22.8kB / 37.8kB,229kB / 279kB
0.08%,14.7MiB / 3.835GiB,22.8kB / 37.8kB,229kB / 279kB
0.09%,14.7MiB / 3.835GiB,22.8kB / 37.8kB,229kB / 279kB
0.09%,14.7MiB / 3.835GiB,22.8kB / 37.8kB,229kB / 279kB
0.09%,14.7MiB / 3.835GiB,22.8kB / 37.8kB,229kB / 279kB
0.57%,14.71MiB / 3.835GiB,28.5kB / 49.8kB,229kB / 328kB
0.57%,14.71MiB / 3.835GiB,28.5kB / 49.8kB,229kB / 328kB
0.07%,14.71MiB / 3.835GiB,28.6kB / 49.8kB,229kB / 328kB
0.07%,14.71MiB / 3.835GiB,28.6kB / 49.8kB,229kB / 328kB
0.07%,14.71MiB / 3.835GiB,28.6kB / 49.8kB,229kB / 328kB
0.07%,14.71MiB / 3.835GiB,28.6kB / 49.8kB,229kB / 328kB
0.06%,14.71MiB / 3.835GiB,28.6kB / 49.8kB,229kB / 328kB
0.06%,14.71MiB / 3.835GiB,28.6kB / 49.8kB,229kB / 328kB
0.07%,14.71MiB / 3.835GiB,28.6kB / 49.8kB,229kB / 328kB
0.07%,14.71MiB / 3.835GiB,28.6kB / 49.8kB,229kB / 328kB
0.06%,14.71MiB / 3.835GiB,28.7kB / 49.9kB,229kB / 328kB
0.06%,14.71MiB / 3.835GiB,28.7kB / 49.9kB,229kB / 328kB
0.11%,14.71MiB / 3.835GiB,28.8kB / 50kB,229kB / 328kB
0.11%,14.71MiB / 3.835GiB,28.8kB / 50kB,229kB / 328kB
0.07%,14.71MiB / 3.835GiB,28.8kB / 50kB,229kB / 328kB
0.07%,14.71MiB / 3.835GiB,28.8kB / 50kB,229kB / 328kB
0.08%,14.71MiB / 3.835GiB,28.8kB / 50kB,229kB / 328kB
0.08%,14.71MiB / 3.835GiB,28.8kB / 50kB,229kB / 328kB
0.08%,14.71MiB / 3.835GiB,28.8kB / 50kB,229kB / 328kB
0.08%,14.71MiB / 3.835GiB,28.8kB / 50kB,229kB / 328kB
0.07%,14.71MiB / 3.835GiB,28.8kB / 50kB,229kB / 328kB
0.07%,14.71MiB / 3.835GiB,28.8kB / 50kB,229kB / 328kB
0.06%,14.71MiB / 3.835GiB,28.8kB / 50kB,229kB / 328kB
0.06%,14.71MiB / 3.835GiB,28.8kB / 50kB,229kB / 328kB
0.07%,14.71MiB / 3.835GiB,28.8kB / 50kB,229kB / 328kB
0.07%,14.71MiB / 3.835GiB,28.8kB / 50kB,229kB / 328kB
0.06%,14.71MiB / 3.835GiB,28.8kB / 50kB,229kB / 328kB
0.06%,14.71MiB / 3.835GiB,28.8kB / 50kB,229kB / 328kB
0.07%,14.71MiB / 3.835GiB,28.8kB / 50kB,229kB / 328kB
0.07%,14.71MiB / 3.835GiB,28.8kB / 50kB,229kB / 328kB
0.06%,14.71MiB / 3.835GiB,29kB / 50.2kB,229kB / 328kB
0.06%,14.71MiB / 3.835GiB,29kB / 50.2kB,229kB / 328kB
0.10%,14.71MiB / 3.835GiB,29kB / 50.2kB,229kB / 328kB
0.10%,14.71MiB / 3.835GiB,29kB / 50.2kB,229kB / 328kB
0.06%,14.71MiB / 3.835GiB,29kB / 50.2kB,229kB / 328kB
0.06%,14.71MiB / 3.835GiB,29kB / 50.2kB,229kB / 328kB
0.07%,14.71MiB / 3.835GiB,29kB / 50.2kB,229kB / 328kB
0.07%,14.71MiB / 3.835GiB,29kB / 50.2kB,229kB / 328kB
0.39%,14.71MiB / 3.835GiB,29.2kB / 50.3kB,229kB / 328kB
0.39%,14.71MiB / 3.835GiB,29.2kB / 50.3kB,229kB / 328kB
0.08%,14.71MiB / 3.835GiB,29.2kB / 50.3kB,229kB / 328kB
0.08%,14.71MiB / 3.835GiB,29.2kB / 50.3kB,229kB / 328kB
0.07%,14.71MiB / 3.835GiB,29.2kB / 50.3kB,229kB / 328kB
0.07%,14.71MiB / 3.835GiB,29.2kB / 50.3kB,229kB / 328kB
0.08%,14.71MiB / 3.835GiB,29.2kB / 50.3kB,229kB / 328kB
0.08%,14.71MiB / 3.835GiB,29.2kB / 50.3kB,229kB / 328kB
0.07%,14.71MiB / 3.835GiB,29.2kB / 50.3kB,229kB / 328kB
0.07%,14.71MiB / 3.835GiB,29.2kB / 50.3kB,229kB / 328kB
0.08%,14.71MiB / 3.835GiB,29.2kB / 50.3kB,229kB / 328kB
0.08%,14.71MiB / 3.835GiB,29.2kB / 50.3kB,229kB / 328kB
0.07%,14.71MiB / 3.835GiB,29.2kB / 50.3kB,229kB / 328kB
0.07%,14.71MiB / 3.835GiB,29.2kB / 50.3kB,229kB / 328kB
0.11%,14.71MiB / 3.835GiB,29.2kB / 50.3kB,229kB / 328kB
0.11%,14.71MiB / 3.835GiB,29.2kB / 50.3kB,229kB / 328kB
0.07%,14.71MiB / 3.835GiB,29.2kB / 50.3kB,229kB / 328kB
0.07%,14.71MiB / 3.835GiB,29.2kB / 50.3kB,229kB / 328kB
0.08%,14.71MiB / 3.835GiB,29.2kB / 50.3kB,229kB / 328kB
0.08%,14.71MiB / 3.835GiB,29.2kB / 50.3kB,229kB / 328kB
0.07%,14.71MiB / 3.835GiB,29.2kB / 50.3kB,229kB / 328kB
0.07%,14.71MiB / 3.835GiB,29.2kB / 50.3kB,229kB / 328kB
0.08%,14.71MiB / 3.835GiB,29.4kB / 50.5kB,229kB / 328kB
0.08%,14.71MiB / 3.835GiB,29.4kB / 50.5kB,229kB / 328kB
0.07%,14.71MiB / 3.835GiB,29.4kB / 50.5kB,229kB / 328kB
0.07%,14.71MiB / 3.835GiB,29.4kB / 50.5kB,229kB / 328kB
0.09%,14.71MiB / 3.835GiB,29.4kB / 50.5kB,229kB / 328kB
0.09%,14.71MiB / 3.835GiB,29.4kB / 50.5kB,229kB / 328kB
0.07%,14.71MiB / 3.835GiB,29.4kB / 50.5kB,229kB / 328kB
0.07%,14.71MiB / 3.835GiB,29.4kB / 50.5kB,229kB / 328kB
0.08%,14.71MiB / 3.835GiB,29.4kB / 50.5kB,229kB / 328kB
0.08%,14.71MiB / 3.835GiB,29.4kB / 50.5kB,229kB / 328kB
0.06%,14.71MiB / 3.835GiB,29.4kB / 50.5kB,229kB / 328kB
0.06%,14.71MiB / 3.835GiB,29.4kB / 50.5kB,229kB / 328kB
0.12%,14.71MiB / 3.835GiB,29.4kB / 50.5kB,229kB / 328kB
0.12%,14.71MiB / 3.835GiB,29.4kB / 50.5kB,229kB / 328kB
0.06%,14.71MiB / 3.835GiB,29.4kB / 50.5kB,229kB / 328kB
0.06%,14.71MiB / 3.835GiB,29.4kB / 50.5kB,229kB / 328kB
0.06%,14.71MiB / 3.835GiB,29.4kB / 50.5kB,229kB / 328kB
0.15%,14.71MiB / 3.835GiB,29.4kB / 50.5kB,229kB / 328kB
0.15%,14.71MiB / 3.835GiB,29.4kB / 50.5kB,229kB / 328kB
0.07%,14.71MiB / 3.835GiB,29.4kB / 50.5kB,229kB / 328kB
0.07%,14.71MiB / 3.835GiB,29.4kB / 50.5kB,229kB / 328kB
0.09%,14.71MiB / 3.835GiB,29.4kB / 50.5kB,229kB / 328kB
0.09%,14.71MiB / 3.835GiB,29.4kB / 50.5kB,229kB / 328kB
0.09%,14.71MiB / 3.835GiB,29.4kB / 50.5kB,229kB / 328kB
0.09%,14.71MiB / 3.835GiB,29.4kB / 50.5kB,229kB / 328kB
0.08%,14.71MiB / 3.835GiB,29.4kB / 50.5kB,229kB / 328kB
0.08%,14.71MiB / 3.835GiB,29.4kB / 50.5kB,229kB / 328kB
0.07%,14.71MiB / 3.835GiB,29.4kB / 50.5kB,229kB / 328kB
0.07%,14.71MiB / 3.835GiB,29.4kB / 50.5kB,229kB / 328kB
0.07%,14.71MiB / 3.835GiB,29.4kB / 50.5kB,229kB / 328kB
0.07%,14.71MiB / 3.835GiB,29.4kB / 50.5kB,229kB / 328kB
0.06%,14.71MiB / 3.835GiB,29.5kB / 50.6kB,229kB / 328kB
0.06%,14.71MiB / 3.835GiB,29.5kB / 50.6kB,229kB / 328kB
0.68%,14.72MiB / 3.835GiB,35.5kB / 62.8kB,229kB / 369kB
0.68%,14.72MiB / 3.835GiB,35.5kB / 62.8kB,229kB / 369kB
0.06%,14.72MiB / 3.835GiB,35.5kB / 62.8kB,229kB / 369kB
0.06%,14.72MiB / 3.835GiB,35.5kB / 62.8kB,229kB / 369kB
0.07%,14.72MiB / 3.835GiB,35.5kB / 62.8kB,229kB / 369kB
0.07%,14.72MiB / 3.835GiB,35.5kB / 62.8kB,229kB / 369kB
0.06%,14.72MiB / 3.835GiB,35.5kB / 62.8kB,229kB / 369kB
0.06%,14.72MiB / 3.835GiB,35.5kB / 62.8kB,229kB / 369kB
0.07%,14.72MiB / 3.835GiB,35.5kB / 62.8kB,229kB / 369kB
0.07%,14.72MiB / 3.835GiB,35.5kB / 62.8kB,229kB / 369kB
0.07%,14.72MiB / 3.835GiB,35.6kB / 62.9kB,229kB / 369kB
0.07%,14.72MiB / 3.835GiB,35.6kB / 62.9kB,229kB / 369kB
0.07%,14.72MiB / 3.835GiB,35.6kB / 62.9kB,229kB / 369kB
0.07%,14.72MiB / 3.835GiB,35.6kB / 62.9kB,229kB / 369kB
0.06%,14.72MiB / 3.835GiB,35.6kB / 62.9kB,229kB / 369kB
0.06%,14.72MiB / 3.835GiB,35.6kB / 62.9kB,229kB / 369kB
0.07%,14.72MiB / 3.835GiB,35.6kB / 62.9kB,229kB / 369kB
0.07%,14.72MiB / 3.835GiB,35.6kB / 62.9kB,229kB / 369kB
0.06%,14.72MiB / 3.835GiB,35.6kB / 62.9kB,229kB / 369kB
0.06%,14.72MiB / 3.835GiB,35.6kB / 62.9kB,229kB / 369kB
0.09%,14.72MiB / 3.835GiB,35.6kB / 62.9kB,229kB / 369kB
0.09%,14.72MiB / 3.835GiB,35.6kB / 62.9kB,229kB / 369kB
0.06%,14.72MiB / 3.835GiB,35.6kB / 62.9kB,229kB / 369kB
0.06%,14.72MiB / 3.835GiB,35.6kB / 62.9kB,229kB / 369kB
0.08%,14.72MiB / 3.835GiB,35.6kB / 62.9kB,229kB / 369kB
0.08%,14.72MiB / 3.835GiB,35.6kB / 62.9kB,229kB / 369kB
0.06%,14.72MiB / 3.835GiB,35.6kB / 62.9kB,229kB / 369kB
0.06%,14.72MiB / 3.835GiB,35.6kB / 62.9kB,229kB / 369kB
0.08%,14.72MiB / 3.835GiB,35.6kB / 62.9kB,229kB / 369kB
0.08%,14.72MiB / 3.835GiB,35.6kB / 62.9kB,229kB / 369kB
0.06%,14.72MiB / 3.835GiB,35.7kB / 63.1kB,229kB / 369kB
0.06%,14.72MiB / 3.835GiB,35.7kB / 63.1kB,229kB / 369kB
0.07%,14.72MiB / 3.835GiB,35.7kB / 63.1kB,229kB / 369kB
0.07%,14.72MiB / 3.835GiB,35.7kB / 63.1kB,229kB / 369kB
0.06%,14.72MiB / 3.835GiB,35.7kB / 63.1kB,229kB / 369kB
0.06%,14.72MiB / 3.835GiB,35.7kB / 63.1kB,229kB / 369kB
0.07%,14.72MiB / 3.835GiB,35.7kB / 63.1kB,229kB / 369kB
0.07%,14.72MiB / 3.835GiB,35.7kB / 63.1kB,229kB / 369kB
0.08%,14.72MiB / 3.835GiB,35.7kB / 63.1kB,229kB / 369kB
0.08%,14.72MiB / 3.835GiB,35.7kB / 63.1kB,229kB / 369kB
0.11%,14.72MiB / 3.835GiB,35.7kB / 63.1kB,229kB / 369kB
0.11%,14.72MiB / 3.835GiB,35.7kB / 63.1kB,229kB / 369kB
0.06%,14.72MiB / 3.835GiB,35.7kB / 63.1kB,229kB / 369kB
0.06%,14.72MiB / 3.835GiB,35.7kB / 63.1kB,229kB / 369kB
0.08%,14.72MiB / 3.835GiB,35.7kB / 63.1kB,229kB / 369kB
0.08%,14.72MiB / 3.835GiB,35.7kB / 63.1kB,229kB / 369kB
0.07%,14.72MiB / 3.835GiB,35.7kB / 63.1kB,229kB / 369kB
0.07%,14.72MiB / 3.835GiB,35.7kB / 63.1kB,229kB / 369kB
0.07%,14.72MiB / 3.835GiB,35.7kB / 63.1kB,229kB / 369kB
0.07%,14.72MiB / 3.835GiB,35.7kB / 63.1kB,229kB / 369kB
0.07%,14.72MiB / 3.835GiB,35.7kB / 63.1kB,229kB / 369kB
0.07%,14.72MiB / 3.835GiB,35.7kB / 63.1kB,229kB / 369kB
0.06%,14.72MiB / 3.835GiB,35.7kB / 63.1kB,229kB / 369kB
0.06%,14.72MiB / 3.835GiB,35.7kB / 63.1kB,229kB / 369kB
0.06%,14.72MiB / 3.835GiB,35.7kB / 63.1kB,229kB / 369kB
0.07%,14.72MiB / 3.835GiB,35.7kB / 63.1kB,229kB / 369kB
0.07%,14.72MiB / 3.835GiB,35.7kB / 63.1kB,229kB / 369kB
0.06%,14.72MiB / 3.835GiB,35.7kB / 63.1kB,229kB / 369kB
0.06%,14.72MiB / 3.835GiB,35.7kB / 63.1kB,229kB / 369kB
0.08%,14.72MiB / 3.835GiB,35.7kB / 63.1kB,229kB / 369kB
0.08%,14.72MiB / 3.835GiB,35.7kB / 63.1kB,229kB / 369kB
0.07%,14.72MiB / 3.835GiB,35.9kB / 63.2kB,229kB / 369kB
0.07%,14.72MiB / 3.835GiB,35.9kB / 63.2kB,229kB / 369kB
0.07%,14.72MiB / 3.835GiB,35.9kB / 63.2kB,229kB / 369kB
0.07%,14.72MiB / 3.835GiB,35.9kB / 63.2kB,229kB / 369kB
0.07%,14.72MiB / 3.835GiB,35.9kB / 63.2kB,229kB / 369kB
0.07%,14.72MiB / 3.835GiB,35.9kB / 63.2kB,229kB / 369kB
0.07%,14.72MiB / 3.835GiB,35.9kB / 63.2kB,229kB / 369kB
0.07%,14.72MiB / 3.835GiB,35.9kB / 63.2kB,229kB / 369kB
0.07%,14.72MiB / 3.835GiB,35.9kB / 63.2kB,229kB / 369kB
0.07%,14.72MiB / 3.835GiB,35.9kB / 63.2kB,229kB / 369kB
0.08%,14.72MiB / 3.835GiB,35.9kB / 63.2kB,229kB / 369kB
0.08%,14.72MiB / 3.835GiB,35.9kB / 63.2kB,229kB / 369kB
0.09%,14.72MiB / 3.835GiB,35.9kB / 63.2kB,229kB / 369kB
0.09%,14.72MiB / 3.835GiB,35.9kB / 63.2kB,229kB / 369kB
0.10%,14.72MiB / 3.835GiB,35.9kB / 63.2kB,229kB / 369kB
0.10%,14.72MiB / 3.835GiB,35.9kB / 63.2kB,229kB / 369kB
0.08%,14.72MiB / 3.835GiB,35.9kB / 63.2kB,229kB / 369kB
0.08%,14.72MiB / 3.835GiB,35.9kB / 63.2kB,229kB / 369kB
0.12%,14.72MiB / 3.835GiB,35.9kB / 63.2kB,229kB / 369kB
0.12%,14.72MiB / 3.835GiB,35.9kB / 63.2kB,229kB / 369kB
0.07%,14.72MiB / 3.835GiB,35.9kB / 63.2kB,229kB / 369kB
0.07%,14.72MiB / 3.835GiB,35.9kB / 63.2kB,229kB / 369kB
0.08%,14.72MiB / 3.835GiB,35.9kB / 63.2kB,229kB / 369kB
0.08%,14.72MiB / 3.835GiB,35.9kB / 63.2kB,229kB / 369kB
0.09%,14.72MiB / 3.835GiB,35.9kB / 63.2kB,229kB / 369kB
0.09%,14.72MiB / 3.835GiB,35.9kB / 63.2kB,229kB / 369kB
0.08%,14.72MiB / 3.835GiB,35.9kB / 63.2kB,229kB / 369kB
0.08%,14.72MiB / 3.835GiB,35.9kB / 63.2kB,229kB / 369kB
0.09%,14.72MiB / 3.835GiB,35.9kB / 63.2kB,229kB / 369kB
0.09%,14.72MiB / 3.835GiB,35.9kB / 63.2kB,229kB / 369kB
0.69%,14.73MiB / 3.835GiB,41.9kB / 75.3kB,229kB / 410kB
