CPU,Mem,Net,Block
0.00%,48.84MiB / 3.835GiB,24.9kB / 23.1kB,0B / 1.52MB
0.00%,48.84MiB / 3.835GiB,24.9kB / 23.1kB,0B / 1.52MB
2.22%,48.85MiB / 3.835GiB,24.9kB / 23.1kB,0B / 1.52MB
2.22%,48.85MiB / 3.835GiB,24.9kB / 23.1kB,0B / 1.52MB
0.30%,48.85MiB / 3.835GiB,24.9kB / 23.1kB,0B / 1.52MB
0.30%,48.85MiB / 3.835GiB,24.9kB / 23.1kB,0B / 1.52MB
0.20%,48.85MiB / 3.835GiB,24.9kB / 23.1kB,0B / 1.52MB
0.20%,48.85MiB / 3.835GiB,24.9kB / 23.1kB,0B / 1.52MB
0.30%,48.85MiB / 3.835GiB,24.9kB / 23.1kB,0B / 1.52MB
0.30%,48.85MiB / 3.835GiB,24.9kB / 23.1kB,0B / 1.52MB
0.22%,48.85MiB / 3.835GiB,24.9kB / 23.1kB,0B / 1.52MB
0.22%,48.85MiB / 3.835GiB,24.9kB / 23.1kB,0B / 1.52MB
0.37%,48.85MiB / 3.835GiB,24.9kB / 23.1kB,0B / 1.52MB
0.37%,48.85MiB / 3.835GiB,24.9kB / 23.1kB,0B / 1.52MB
0.35%,48.85MiB / 3.835GiB,24.9kB / 23.2kB,0B / 1.52MB
0.35%,48.85MiB / 3.835GiB,24.9kB / 23.2kB,0B / 1.52MB
0.42%,48.85MiB / 3.835GiB,24.9kB / 23.2kB,0B / 1.52MB
0.42%,48.85MiB / 3.835GiB,24.9kB / 23.2kB,0B / 1.52MB
0.77%,48.85MiB / 3.835GiB,24.9kB / 23.2kB,0B / 1.52MB
0.77%,48.85MiB / 3.835GiB,24.9kB / 23.2kB,0B / 1.52MB
0.27%,48.85MiB / 3.835GiB,24.9kB / 23.2kB,0B / 1.52MB
0.27%,48.85MiB / 3.835GiB,24.9kB / 23.2kB,0B / 1.52MB
3.12%,48.86MiB / 3.835GiB,24.9kB / 23.2kB,0B / 1.52MB
3.12%,48.86MiB / 3.835GiB,24.9kB / 23.2kB,0B / 1.52MB
0.31%,48.86MiB / 3.835GiB,24.9kB / 23.2kB,0B / 1.52MB
0.31%,48.86MiB / 3.835GiB,24.9kB / 23.2kB,0B / 1.52MB
0.93%,48.86MiB / 3.835GiB,25kB / 23.3kB,0B / 1.52MB
0.93%,48.86MiB / 3.835GiB,25kB / 23.3kB,0B / 1.52MB
0.29%,48.86MiB / 3.835GiB,25kB / 23.3kB,0B / 1.52MB
0.29%,48.86MiB / 3.835GiB,25kB / 23.3kB,0B / 1.52MB
0.41%,48.86MiB / 3.835GiB,25kB / 23.3kB,0B / 1.52MB
0.41%,48.86MiB / 3.835GiB,25kB / 23.3kB,0B / 1.52MB
0.32%,48.86MiB / 3.835GiB,25kB / 23.3kB,0B / 1.52MB
0.32%,48.86MiB / 3.835GiB,25kB / 23.3kB,0B / 1.52MB
1.21%,48.86MiB / 3.835GiB,25kB / 23.3kB,0B / 1.52MB
1.21%,48.86MiB / 3.835GiB,25kB / 23.3kB,0B / 1.52MB
0.27%,48.86MiB / 3.835GiB,25kB / 23.3kB,0B / 1.52MB
0.27%,48.86MiB / 3.835GiB,25kB / 23.3kB,0B / 1.52MB
0.38%,48.86MiB / 3.835GiB,25kB / 23.3kB,0B / 1.52MB
0.38%,48.86MiB / 3.835GiB,25kB / 23.3kB,0B / 1.52MB
0.40%,48.86MiB / 3.835GiB,25.1kB / 23.3kB,0B / 1.52MB
0.40%,48.86MiB / 3.835GiB,25.1kB / 23.3kB,0B / 1.52MB
2.60%,48.87MiB / 3.835GiB,25.1kB / 23.3kB,0B / 1.52MB
2.60%,48.87MiB / 3.835GiB,25.1kB / 23.3kB,0B / 1.52MB
0.95%,48.87MiB / 3.835GiB,25.1kB / 23.3kB,0B / 1.52MB
0.95%,48.87MiB / 3.835GiB,25.1kB / 23.3kB,0B / 1.52MB
1.01%,48.87MiB / 3.835GiB,25.1kB / 23.3kB,0B / 1.52MB
1.01%,48.87MiB / 3.835GiB,25.1kB / 23.3kB,0B / 1.52MB
0.47%,48.87MiB / 3.835GiB,25.1kB / 23.3kB,0B / 1.52MB
0.47%,48.87MiB / 3.835GiB,25.1kB / 23.3kB,0B / 1.52MB
0.46%,48.87MiB / 3.835GiB,25.1kB / 23.3kB,0B / 1.52MB
0.46%,48.87MiB / 3.835GiB,25.1kB / 23.3kB,0B / 1.52MB
0.47%,48.87MiB / 3.835GiB,25.1kB / 23.3kB,0B / 1.52MB
0.47%,48.87MiB / 3.835GiB,25.1kB / 23.3kB,0B / 1.52MB
1.22%,48.87MiB / 3.835GiB,25.2kB / 23.4kB,0B / 1.52MB
1.22%,48.87MiB / 3.835GiB,25.2kB / 23.4kB,0B / 1.52MB
14.03%,49.35MiB / 3.835GiB,31.2kB / 32.4kB,0B / 1.88MB
14.03%,49.35MiB / 3.835GiB,31.2kB / 32.4kB,0B / 1.88MB
0.30%,49.34MiB / 3.835GiB,31.2kB / 32.4kB,0B / 1.88MB
0.30%,49.34MiB / 3.835GiB,31.2kB / 32.4kB,0B / 1.88MB
0.27%,49.34MiB / 3.835GiB,31.2kB / 32.4kB,0B / 1.88MB
0.27%,49.34MiB / 3.835GiB,31.2kB / 32.4kB,0B / 1.88MB
2.48%,49.35MiB / 3.835GiB,31.2kB / 32.4kB,0B / 1.88MB
2.48%,49.35MiB / 3.835GiB,31.2kB / 32.4kB,0B / 1.88MB
0.32%,49.35MiB / 3.835GiB,31.2kB / 32.4kB,0B / 1.88MB
0.32%,49.35MiB / 3.835GiB,31.2kB / 32.4kB,0B / 1.88MB
0.40%,49.35MiB / 3.835GiB,31.2kB / 32.4kB,0B / 1.88MB
0.40%,49.35MiB / 3.835GiB,31.2kB / 32.4kB,0B / 1.88MB
0.26%,49.35MiB / 3.835GiB,31.2kB / 32.4kB,0B / 1.88MB
0.26%,49.35MiB / 3.835GiB,31.2kB / 32.4kB,0B / 1.88MB
0.43%,49.35MiB / 3.835GiB,31.2kB / 32.4kB,0B / 1.88MB
0.43%,49.35MiB / 3.835GiB,31.2kB / 32.4kB,0B / 1.88MB
0.41%,49.35MiB / 3.835GiB,31.2kB / 32.4kB,0B / 1.88MB
0.41%,49.35MiB / 3.835GiB,31.2kB / 32.4kB,0B / 1.88MB
1.18%,49.35MiB / 3.835GiB,31.2kB / 32.4kB,0B / 1.88MB
1.18%,49.35MiB / 3.835GiB,31.2kB / 32.4kB,0B / 1.88MB
1.18%,49.35MiB / 3.835GiB,31.2kB / 32.4kB,0B / 1.88MB
0.32%,49.35MiB / 3.835GiB,31.2kB / 32.4kB,0B / 1.88MB
0.32%,49.35MiB / 3.835GiB,31.2kB / 32.4kB,0B / 1.88MB
0.42%,49.35MiB / 3.835GiB,31.2kB / 32.4kB,0B / 1.88MB
0.42%,49.35MiB / 3.835GiB,31.2kB / 32.4kB,0B / 1.88MB
0.25%,49.35MiB / 3.835GiB,31.2kB / 32.4kB,0B / 1.88MB
0.25%,49.35MiB / 3.835GiB,31.2kB / 32.4kB,0B / 1.88MB
2.55%,49.36MiB / 3.835GiB,31.2kB / 32.4kB,0B / 1.88MB
2.55%,49.36MiB / 3.835GiB,31.2kB / 32.4kB,0B / 1.88MB
0.44%,49.36MiB / 3.835GiB,31.2kB / 32.4kB,0B / 1.88MB
0.44%,49.36MiB / 3.835GiB,31.2kB / 32.4kB,0B / 1.88MB
1.65%,49.36MiB / 3.835GiB,31.3kB / 32.6kB,0B / 1.88MB
1.65%,49.36MiB / 3.835GiB,31.3kB / 32.6kB,0B / 1.88MB
1.37%,49.36MiB / 3.835GiB,31.3kB / 32.6kB,0B / 1.88MB
1.37%,49.36MiB / 3.835GiB,31.3kB / 32.6kB,0B / 1.88MB
0.54%,49.36MiB / 3.835GiB,31.3kB / 32.6kB,0B / 1.88MB
0.54%,49.36MiB / 3.835GiB,31.3kB / 32.6kB,0B / 1.88MB
0.34%,49.36MiB / 3.835GiB,31.3kB / 32.6kB,0B / 1.88MB
0.34%,49.36MiB / 3.835GiB,31.3kB / 32.6kB,0B / 1.88MB
0.79%,49.36MiB / 3.835GiB,31.3kB / 32.6kB,0B / 1.88MB
0.79%,49.36MiB / 3.835GiB,31.3kB / 32.6kB,0B / 1.88MB
0.32%,49.36MiB / 3.835GiB,31.3kB / 32.6kB,0B / 1.88MB
0.32%,49.36MiB / 3.835GiB,31.3kB / 32.6kB,0B / 1.88MB
0.45%,49.36MiB / 3.835GiB,31.3kB / 32.6kB,0B / 1.88MB
0.45%,49.36MiB / 3.835GiB,31.3kB / 32.6kB,0B / 1.88MB
0.23%,49.36MiB / 3.835GiB,31.3kB / 32.6kB,0B / 1.88MB
0.23%,49.36MiB / 3.835GiB,31.3kB / 32.6kB,0B / 1.88MB
2.54%,49.38MiB / 3.835GiB,31.3kB / 32.6kB,0B / 1.88MB
2.54%,49.38MiB / 3.835GiB,31.3kB / 32.6kB,0B / 1.88MB
0.32%,49.38MiB / 3.835GiB,31.3kB / 32.6kB,0B / 1.88MB
0.32%,49.38MiB / 3.835GiB,31.3kB / 32.6kB,0B / 1.88MB
0.99%,49.38MiB / 3.835GiB,31.3kB / 32.6kB,0B / 1.88MB
0.99%,49.38MiB / 3.835GiB,31.3kB / 32.6kB,0B / 1.88MB
0.23%,49.38MiB / 3.835GiB,31.3kB / 32.6kB,0B / 1.88MB
0.23%,49.38MiB / 3.835GiB,31.3kB / 32.6kB,0B / 1.88MB
0.34%,49.38MiB / 3.835GiB,31.3kB / 32.6kB,0B / 1.88MB
0.34%,49.38MiB / 3.835GiB,31.3kB / 32.6kB,0B / 1.88MB
0.31%,49.38MiB / 3.835GiB,31.3kB / 32.6kB,0B / 1.88MB
0.31%,49.38MiB / 3.835GiB,31.3kB / 32.6kB,0B / 1.88MB
0.31%,49.38MiB / 3.835GiB,31.3kB / 32.6kB,0B / 1.88MB
0.31%,49.38MiB / 3.835GiB,31.3kB / 32.6kB,0B / 1.88MB
0.26%,49.38MiB / 3.835GiB,31.5kB / 32.7kB,0B / 1.88MB
0.26%,49.38MiB / 3.835GiB,31.5kB / 32.7kB,0B / 1.88MB
0.33%,49.38MiB / 3.835GiB,31.5kB / 32.7kB,0B / 1.88MB
0.33%,49.38MiB / 3.835GiB,31.5kB / 32.7kB,0B / 1.88MB
0.24%,49.38MiB / 3.835GiB,31.5kB / 32.7kB,0B / 1.88MB
0.24%,49.38MiB / 3.835GiB,31.5kB / 32.7kB,0B / 1.88MB
2.66%,49.46MiB / 3.835GiB,31.5kB / 32.7kB,0B / 1.88MB
2.66%,49.46MiB / 3.835GiB,31.5kB / 32.7kB,0B / 1.88MB
0.45%,49.46MiB / 3.835GiB,31.5kB / 32.7kB,0B / 1.88MB
0.45%,49.46MiB / 3.835GiB,31.5kB / 32.7kB,0B / 1.88MB
0.45%,49.46MiB / 3.835GiB,31.5kB / 32.7kB,0B / 1.88MB
0.45%,49.46MiB / 3.835GiB,31.5kB / 32.7kB,0B / 1.88MB
0.33%,49.46MiB / 3.835GiB,31.5kB / 32.7kB,0B / 1.88MB
0.33%,49.46MiB / 3.835GiB,31.5kB / 32.7kB,0B / 1.88MB
0.59%,49.46MiB / 3.835GiB,31.5kB / 32.7kB,0B / 1.88MB
0.59%,49.46MiB / 3.835GiB,31.5kB / 32.7kB,0B / 1.88MB
0.61%,49.46MiB / 3.835GiB,31.5kB / 32.7kB,0B / 1.88MB
0.61%,49.46MiB / 3.835GiB,31.5kB / 32.7kB,0B / 1.88MB
0.51%,49.46MiB / 3.835GiB,31.5kB / 32.7kB,0B / 1.88MB
0.51%,49.46MiB / 3.835GiB,31.5kB / 32.7kB,0B / 1.88MB
0.33%,49.46MiB / 3.835GiB,31.5kB / 32.7kB,0B / 1.88MB
0.33%,49.46MiB / 3.835GiB,31.5kB / 32.7kB,0B / 1.88MB
0.51%,49.46MiB / 3.835GiB,31.5kB / 32.7kB,0B / 1.88MB
0.51%,49.46MiB / 3.835GiB,31.5kB / 32.7kB,0B / 1.88MB
2.41%,49.47MiB / 3.835GiB,31.5kB / 32.7kB,0B / 1.88MB
2.41%,49.47MiB / 3.835GiB,31.5kB / 32.7kB,0B / 1.88MB
1.22%,49.47MiB / 3.835GiB,31.5kB / 32.7kB,0B / 1.88MB
1.22%,49.47MiB / 3.835GiB,31.5kB / 32.7kB,0B / 1.88MB
